#1.9eV differential cross sections for H-H elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
78.44250582,1.39E-15
78.80747993,1.33E-15
79.173027,1.26E-15
79.53800112,1.19E-15
79.90354819,1.13E-15
80.26909527,1.09E-15
80.6352153,1.07E-15
81.00133533,1.06E-15
81.36745536,1.07E-15
81.73357539,1.10E-15
82.10026838,1.14E-15
82.46638841,1.18E-15
82.8330814,1.21E-15
83.19977439,1.22E-15
83.56704034,1.19E-15
83.93373332,1.13E-15
84.30099927,1.05E-15
84.66826522,9.56E-16
85.03553116,8.83E-16
85.40279711,8.56E-16
85.77063602,8.91E-16
86.13790196,9.96E-16
86.50574087,1.16E-15
86.87357977,1.35E-15
87.24084572,1.53E-15
87.60868462,1.67E-15
87.97652353,1.75E-15
88.34436243,1.74E-15
88.71220134,1.68E-15
89.08004024,1.58E-15
89.44787914,1.48E-15
89.81629101,1.43E-15
90.18412991,1.43E-15
90.55196882,1.48E-15
90.91980772,1.58E-15
91.28764662,1.68E-15
91.65548553,1.74E-15
92.02332443,1.75E-15
92.39116334,1.67E-15
92.75900224,1.53E-15
93.12684115,1.35E-15
93.49410709,1.16E-15
93.861946,9.96E-16
94.22921195,8.91E-16
94.59705085,8.56E-16
94.9643168,8.83E-16
95.33158274,9.56E-16
95.69884869,1.05E-15
96.06611464,1.13E-15
96.43280763,1.19E-15
96.80007357,1.22E-15
97.16676656,1.21E-15
97.53345955,1.18E-15
97.90015254,1.14E-15
98.26627257,1.10E-15
98.63296556,1.07E-15
98.99908559,1.06E-15
99.36463266,1.07E-15
99.73075269,1.09E-15
100.0962998,1.13E-15
100.4618468,1.19E-15
100.8273939,1.26E-15
101.192368,1.33E-15
101.5573421,1.39E-15
101.9223163,1.43E-15
102.2867174,1.44E-15
102.6511186,1.40E-15
103.0149468,1.32E-15
103.3793479,1.20E-15
103.7426032,1.06E-15
104.1064314,9.11E-16
104.4696866,7.73E-16
104.8323689,6.60E-16
105.1956241,5.76E-16
105.5577335,5.25E-16
105.9198428,5.04E-16
106.2819521,5.12E-16
106.6440614,5.50E-16
107.0050249,6.22E-16
107.3665612,7.30E-16
107.7275246,8.77E-16
108.0879151,1.06E-15
108.4483055,1.25E-15
108.808123,1.45E-15
109.1673676,1.61E-15
109.5271851,1.71E-15
109.8858567,1.73E-15
110.2445282,1.70E-15
110.6026269,1.61E-15
110.9607255,1.52E-15
111.3182511,1.46E-15
111.6757768,1.47E-15
112.0327295,1.58E-15
112.3891093,1.76E-15
112.745489,1.98E-15
113.1012958,2.20E-15
113.4565296,2.35E-15
113.8117635,2.39E-15
114.1664243,2.29E-15
114.5205123,2.08E-15
114.8740272,1.78E-15
115.2275422,1.47E-15
115.5804842,1.20E-15
115.9328532,1.04E-15
116.2852223,1.01E-15
116.6370184,1.11E-15
116.9882415,1.30E-15
117.3388917,1.53E-15
117.6889689,1.74E-15
118.0390461,1.88E-15
118.3879774,1.93E-15
118.7369087,1.88E-15
119.085267,1.77E-15
119.4336254,1.63E-15
119.7808378,1.52E-15
120.1280502,1.46E-15
120.4741167,1.47E-15
120.8201832,1.54E-15
121.1656768,1.65E-15
121.5105974,1.75E-15
121.854945,1.84E-15
122.1987197,1.88E-15
122.5419214,1.88E-15
122.8845502,1.84E-15
123.2271789,1.80E-15
123.5686618,1.76E-15
123.9095716,1.74E-15
124.2504815,1.73E-15
124.5902455,1.72E-15
124.9294365,1.69E-15
125.2680546,1.62E-15
125.6066726,1.50E-15
125.9441448,1.34E-15
126.281044,1.16E-15
126.6173702,1.00E-15
126.9531235,8.86E-16
127.2883038,8.53E-16
127.6229111,9.14E-16
127.9569455,1.06E-15
128.2904069,1.28E-15
128.6227225,1.51E-15
128.955038,1.74E-15
129.2862076,1.92E-15
129.6168042,2.03E-15
129.9468279,2.07E-15
130.2762787,2.06E-15
130.6051564,2.04E-15
130.9328883,2.02E-15
131.2600472,2.04E-15
131.5866331,2.10E-15
131.9126461,2.19E-15
132.2380862,2.29E-15
132.5623803,2.36E-15
132.8861014,2.38E-15
133.2092496,2.31E-15
133.5318249,2.17E-15
133.8532542,1.95E-15
134.1741105,1.68E-15
134.494394,1.42E-15
134.8141044,1.19E-15
135.1326689,1.02E-15
135.4506605,9.37E-16
135.7675062,9.35E-16
136.0843518,9.99E-16
136.4000516,1.10E-15
136.7146054,1.22E-15
137.0285863,1.32E-15
137.3419942,1.39E-15
137.6548292,1.43E-15
137.9665182,1.44E-15
138.2770613,1.44E-15
138.5870315,1.45E-15
138.8964287,1.48E-15
139.2052529,1.54E-15
139.5129313,1.63E-15
139.8194637,1.74E-15
140.1254232,1.86E-15
140.4308097,1.97E-15
140.7350503,2.04E-15
141.0387179,2.08E-15
141.3412396,2.08E-15
141.6426154,2.06E-15
141.9434183,2.02E-15
142.2436481,1.97E-15
142.5427321,1.93E-15
142.8412431,1.90E-15
143.1386082,1.88E-15
143.4348274,1.86E-15
143.7304736,1.83E-15
144.0255469,1.79E-15
144.3189013,1.73E-15
144.6122557,1.64E-15
144.9038912,1.55E-15
145.1949537,1.46E-15
145.4854433,1.40E-15
145.7742141,1.37E-15
146.0624118,1.40E-15
146.3500367,1.49E-15
146.6365156,1.64E-15
146.9218485,1.83E-15
147.2066086,2.04E-15
147.4902227,2.25E-15
147.7726909,2.43E-15
148.0540131,2.57E-15
148.3347625,2.64E-15
148.6143659,2.64E-15
148.8933963,2.59E-15
149.1707079,2.49E-15
149.4474465,2.36E-15
149.7236122,2.22E-15
149.9980589,2.10E-15
150.2719328,2.00E-15
150.5446607,1.93E-15
150.8162427,1.90E-15
151.0872517,1.89E-15
151.3565419,1.90E-15
151.6252591,1.91E-15
151.8928304,1.91E-15
152.1592557,1.91E-15
152.4251082,1.90E-15
152.6898147,1.87E-15
152.9528023,1.84E-15
153.215217,1.80E-15
153.4770587,1.77E-15
153.7371815,1.75E-15
153.9961584,1.74E-15
154.2545624,1.75E-15
154.5118204,1.78E-15
154.7673596,1.83E-15
155.0223258,1.90E-15
155.2761461,1.98E-15
155.5288205,2.08E-15
155.780922,2.19E-15
156.0313045,2.32E-15
156.2805412,2.47E-15
156.5292048,2.63E-15
156.7761497,2.80E-15
157.0225215,2.99E-15
157.2671745,3.18E-15
157.5112545,3.36E-15
157.7541886,3.54E-15
157.9954038,3.69E-15
158.2360461,3.80E-15
158.4755425,3.87E-15
158.71332,3.88E-15
158.9505245,3.83E-15
159.1865831,3.74E-15
159.4209228,3.59E-15
159.6546896,3.41E-15
159.8873105,3.21E-15
160.1182125,3.01E-15
160.3485415,2.81E-15
160.5771517,2.64E-15
160.8051889,2.50E-15
161.0315072,2.41E-15
161.2566796,2.36E-15
161.4812791,2.36E-15
161.7041596,2.40E-15
161.9258943,2.46E-15
162.1464831,2.55E-15
162.3653529,2.64E-15
162.5836499,2.74E-15
162.8008009,2.83E-15
163.016233,2.90E-15
163.2310922,2.96E-15
163.4442325,2.99E-15
163.6562269,3.02E-15
163.8670753,3.03E-15
164.0767779,3.04E-15
164.2847616,3.06E-15
164.4921723,3.10E-15
164.6978641,3.15E-15
164.9024101,3.23E-15
165.1058101,3.33E-15
165.3080642,3.46E-15
165.5085994,3.61E-15
165.7085617,3.79E-15
165.9068051,3.99E-15
166.1039026,4.21E-15
166.2992812,4.43E-15
166.4940868,4.67E-15
166.6871736,4.90E-15
166.8791145,5.12E-15
167.0699094,5.33E-15
167.2589855,5.52E-15
167.4469156,5.68E-15
167.6336999,5.82E-15
167.8193382,5.94E-15
168.0032576,6.02E-15
168.1866041,6.06E-15
168.3682318,6.07E-15
168.5481405,6.04E-15
168.7269033,5.98E-15
168.9045203,5.89E-15
169.0809913,5.77E-15
169.2563163,5.64E-15
169.4299226,5.50E-15
169.6018099,5.36E-15
169.7731243,5.23E-15
169.9427198,5.12E-15
170.1111694,5.04E-15
170.2779001,4.99E-15
170.4434849,4.97E-15
170.6079238,5.00E-15
170.7712168,5.07E-15
170.9327909,5.18E-15
171.0926461,5.33E-15
171.2519283,5.51E-15
171.4094917,5.70E-15
171.5653363,5.91E-15
171.7206078,6.12E-15
171.8735876,6.31E-15
172.0259943,6.49E-15
172.1766822,6.65E-15
172.3262242,6.78E-15
172.4740473,6.89E-15
172.6207245,6.98E-15
172.7656828,7.07E-15
172.9094952,7.16E-15
173.0521617,7.26E-15
173.1931094,7.39E-15
173.3329111,7.55E-15
173.4709939,7.76E-15
173.6079308,8.03E-15
173.7431488,8.35E-15
173.877221,8.73E-15
174.0101472,9.17E-15
174.1413545,9.65E-15
174.2714159,1.02E-14
174.3997585,1.07E-14
174.5269551,1.12E-14
174.6524329,1.16E-14
174.7767647,1.20E-14
174.8993777,1.23E-14
175.0208447,1.25E-14
175.1405929,1.26E-14
175.2591952,1.25E-14
175.3766515,1.24E-14
175.492389,1.21E-14
175.6064076,1.18E-14
175.7192803,1.14E-14
175.8304341,1.10E-14
175.940442,1.07E-14
176.049304,1.04E-14
176.1564471,1.03E-14
176.2618713,1.04E-14
176.3661496,1.07E-14
176.4687091,1.13E-14
176.5701226,1.23E-14
176.6698173,1.36E-14
176.768366,1.54E-14
176.8657688,1.75E-14
176.9608798,2.01E-14
177.0548449,2.31E-14
177.1476641,2.65E-14
177.2387643,3.03E-14
177.3287187,3.43E-14
177.4169542,3.87E-14
177.5034708,4.33E-14
177.5888416,4.80E-14
177.6730664,5.28E-14
177.7549993,5.76E-14
177.8363593,6.24E-14
177.9154275,6.70E-14
177.9933498,7.14E-14
178.0701261,7.56E-14
178.1451836,7.95E-14
178.2185222,8.31E-14
178.2907149,8.62E-14
178.3611887,8.89E-14
178.4305166,9.12E-14
178.4981256,9.30E-14
178.5645887,9.43E-14
178.6293329,9.51E-14
178.6923583,9.55E-14
178.7542377,9.54E-14
178.8143983,9.48E-14
178.8734129,9.39E-14
178.9307087,9.25E-14
178.9862856,9.07E-14
179.0407166,8.86E-14
179.0934287,8.62E-14
179.1449949,8.35E-14
179.1948423,8.05E-14
179.2429707,7.74E-14
179.2899533,7.41E-14
179.3352169,7.06E-14
179.3793347,6.70E-14
179.4217335,6.34E-14
179.4624135,5.97E-14
179.5019476,5.60E-14
179.5397629,5.22E-14
179.5758592,4.86E-14
179.6108096,4.49E-14
179.6446141,4.14E-14
179.6761268,3.79E-14
179.7070665,3.45E-14
179.7357144,3.12E-14
179.7632164,2.81E-14
179.7889995,2.51E-14
179.8136367,2.23E-14
179.836555,1.96E-14
179.8577544,1.70E-14
179.877808,1.47E-14
179.8961426,1.25E-14
179.9133313,1.05E-14
179.9282282,8.61E-15
179.9425522,6.94E-15
179.9545843,5.45E-15
179.9654705,4.13E-15
179.9752108,3.00E-15
179.9832322,2.05E-15
179.9895347,1.28E-15
179.9941184,6.88E-16
179.9975561,2.80E-16
179.999275,5.32E-17
