#1.5eV differential cross sections for H-H elastic collisions from Krstic and Shultz 1998,
#angle(deg),sigma(cm^2)
176.768366,1.91E-14
176.8657688,2.22E-14
176.9608798,2.55E-14
177.0548449,2.91E-14
177.1476641,3.30E-14
177.2387643,3.70E-14
177.3287187,4.11E-14
177.4169542,4.53E-14
177.5034708,4.96E-14
177.5888416,5.37E-14
177.6730664,5.78E-14
177.7549993,6.18E-14
177.8363593,6.55E-14
177.9154275,6.90E-14
177.9933498,7.23E-14
178.0701261,7.52E-14
178.1451836,7.78E-14
178.2185222,8.00E-14
178.2907149,8.18E-14
178.3611887,8.33E-14
178.4305166,8.43E-14
178.4981256,8.50E-14
178.5645887,8.53E-14
178.6293329,8.51E-14
178.6923583,8.47E-14
178.7542377,8.38E-14
178.8143983,8.27E-14
178.8734129,8.12E-14
178.9307087,7.95E-14
178.9862856,7.75E-14
179.0407166,7.52E-14
179.0934287,7.28E-14
179.1449949,7.02E-14
179.1948423,6.74E-14
179.2429707,6.45E-14
179.2899533,6.15E-14
179.3352169,5.84E-14
179.3793347,5.53E-14
179.4217335,5.22E-14
179.4624135,4.90E-14
179.5019476,4.58E-14
179.5397629,4.27E-14
179.5758592,3.96E-14
179.6108096,3.66E-14
179.6446141,3.37E-14
179.6761268,3.08E-14
179.7070665,2.80E-14
179.7357144,2.54E-14
179.7632164,2.28E-14
179.7889995,2.04E-14
179.8136367,1.80E-14
179.836555,1.59E-14
179.8577544,1.38E-14
179.877808,1.19E-14
179.8961426,1.01E-14
179.9133313,8.46E-15
179.9282282,6.97E-15
179.9425522,5.61E-15
179.9545843,4.41E-15
179.9654705,3.34E-15
179.9752108,2.43E-15
179.9832322,1.66E-15
179.9895347,1.03E-15
179.9941184,5.57E-16
179.9975561,2.27E-16
179.999275,4.30E-17
