#5.0eV differential cross sections for H-H elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
25.23248834,1.76E-15
25.48848588,1.77E-15
25.74551475,1.79E-15
26.00368953,1.80E-15
26.26289564,1.79E-15
26.52319036,1.75E-15
26.78457371,1.68E-15
27.04698838,1.58E-15
27.31043438,1.47E-15
27.57491169,1.35E-15
27.84047763,1.24E-15
28.10707489,1.17E-15
28.37470348,1.14E-15
28.64336339,1.17E-15
28.91299733,1.25E-15
29.18371989,1.38E-15
29.45541647,1.55E-15
29.72814438,1.73E-15
30.00190362,1.90E-15
30.27663688,2.05E-15
30.55234417,2.15E-15
30.82908279,2.21E-15
31.10679543,2.21E-15
31.3854821,2.17E-15
31.6652001,2.10E-15
31.94583483,2.02E-15
32.22744358,1.94E-15
32.51002637,1.88E-15
32.79358318,1.85E-15
33.07811402,1.85E-15
33.36356159,1.87E-15
33.6499832,1.91E-15
33.93732153,1.95E-15
34.2255766,1.97E-15
34.51480569,1.97E-15
34.80495152,1.92E-15
35.09601408,1.82E-15
35.38799337,1.68E-15
35.6808894,1.51E-15
35.97470215,1.32E-15
36.26937435,1.13E-15
36.56502057,9.67E-16
36.86152623,8.32E-16
37.15889132,7.40E-16
37.45717315,6.95E-16
37.75631442,6.92E-16
38.05631512,7.21E-16
38.35723255,7.69E-16
38.65895213,8.23E-16
38.96158844,8.71E-16
39.26502688,9.04E-16
39.56932477,9.22E-16
39.87448209,9.31E-16
40.18049885,9.41E-16
40.48731775,9.60E-16
40.79493879,1.00E-15
41.10341926,1.07E-15
41.41270188,1.18E-15
41.72278664,1.32E-15
42.03373084,1.47E-15
42.34541988,1.63E-15
42.65791106,1.78E-15
42.97120438,1.90E-15
43.28529984,1.96E-15
43.60014015,1.97E-15
43.9157826,1.93E-15
44.23222719,1.83E-15
44.54935933,1.70E-15
44.86729361,1.57E-15
45.18603003,1.45E-15
45.505454,1.37E-15
45.82562282,1.35E-15
46.14653648,1.39E-15
46.46819499,1.49E-15
46.79054104,1.65E-15
47.11368924,1.84E-15
47.43746769,2.03E-15
47.76199099,2.22E-15
48.08725913,2.36E-15
48.41315752,2.44E-15
48.73980076,2.46E-15
49.06713155,2.40E-15
49.39514988,2.29E-15
49.72379848,2.14E-15
50.05313462,1.97E-15
50.38315831,1.80E-15
50.71386955,1.65E-15
51.04521104,1.53E-15
51.37718279,1.45E-15
51.70984208,1.41E-15
52.04313163,1.41E-15
52.37705143,1.41E-15
52.71154419,1.42E-15
53.0467245,1.42E-15
53.38253507,1.40E-15
53.71891859,1.35E-15
54.05587507,1.26E-15
54.3935191,1.16E-15
54.73167879,1.04E-15
55.07046873,9.22E-16
55.40983163,8.20E-16
55.74976749,7.46E-16
56.09033361,7.06E-16
56.43141538,7.02E-16
56.77301282,7.33E-16
57.11524051,7.91E-16
57.45792657,8.66E-16
57.80112829,9.41E-16
58.14490297,1.01E-15
58.4892506,1.05E-15
58.83417119,1.07E-15
59.17966474,1.05E-15
59.52573125,1.00E-15
59.87237072,9.32E-16
60.21901018,8.42E-16
60.56679557,7.46E-16
60.91458095,6.50E-16
61.26293929,5.64E-16
61.61187058,4.92E-16
61.96137484,4.38E-16
62.31087909,4.03E-16
62.66152926,3.84E-16
63.01217944,3.78E-16
63.36340256,3.80E-16
63.71462569,3.87E-16
64.06699474,3.95E-16
64.41936378,4.03E-16
64.77230578,4.09E-16
65.12582074,4.13E-16
65.47990866,4.19E-16
65.83399658,4.25E-16
66.18865745,4.35E-16
66.54331833,4.50E-16
66.89912512,4.69E-16
67.25435895,4.92E-16
67.6107387,5.16E-16
67.96711845,5.41E-16
68.32407115,5.62E-16
68.68159682,5.77E-16
69.03912248,5.85E-16
69.3972211,5.83E-16
69.75531973,5.72E-16
70.11399131,5.50E-16
70.47323584,5.19E-16
70.83248038,4.83E-16
71.19172492,4.43E-16
71.55211537,4.00E-16
71.91193287,3.58E-16
72.27289628,3.20E-16
72.63385969,2.87E-16
72.9948231,2.59E-16
73.35635947,2.39E-16
73.71789584,2.26E-16
74.08000516,2.22E-16
74.44211449,2.25E-16
74.80479677,2.35E-16
75.16747906,2.51E-16
75.53016134,2.73E-16
75.89341659,2.99E-16
76.25724479,3.30E-16
76.62107299,3.62E-16
76.98490118,3.94E-16
77.34872938,4.27E-16
77.71313054,4.57E-16
78.07810466,4.84E-16
78.44250582,5.05E-16
78.80747993,5.20E-16
79.173027,5.29E-16
79.53800112,5.30E-16
79.90354819,5.22E-16
80.26909527,5.08E-16
80.6352153,4.87E-16
81.00133533,4.60E-16
81.36745536,4.28E-16
81.73357539,3.93E-16
82.10026838,3.57E-16
82.46638841,3.21E-16
82.8330814,2.86E-16
83.19977439,2.55E-16
83.56704034,2.29E-16
83.93373332,2.09E-16
84.30099927,1.96E-16
84.66826522,1.89E-16
85.03553116,1.91E-16
85.40279711,1.99E-16
85.77063602,2.14E-16
86.13790196,2.35E-16
86.50574087,2.61E-16
86.87357977,2.90E-16
87.24084572,3.21E-16
87.60868462,3.54E-16
87.97652353,3.85E-16
88.34436243,4.13E-16
88.71220134,4.37E-16
89.08004024,4.57E-16
89.44787914,4.71E-16
89.81629101,4.77E-16
90.18412991,4.77E-16
90.55196882,4.71E-16
90.91980772,4.57E-16
91.28764662,4.37E-16
91.65548553,4.13E-16
92.02332443,3.85E-16
92.39116334,3.54E-16
92.75900224,3.21E-16
93.12684115,2.90E-16
93.49410709,2.61E-16
93.861946,2.35E-16
94.22921195,2.14E-16
94.59705085,1.99E-16
94.9643168,1.91E-16
95.33158274,1.89E-16
95.69884869,1.96E-16
96.06611464,2.09E-16
96.43280763,2.29E-16
96.80007357,2.55E-16
97.16676656,2.86E-16
97.53345955,3.21E-16
97.90015254,3.57E-16
98.26627257,3.93E-16
98.63296556,4.28E-16
98.99908559,4.60E-16
99.36463266,4.87E-16
99.73075269,5.08E-16
100.0962998,5.22E-16
100.4618468,5.30E-16
100.8273939,5.29E-16
101.192368,5.20E-16
101.5573421,5.05E-16
101.9223163,4.84E-16
102.2867174,4.57E-16
102.6511186,4.27E-16
103.0149468,3.94E-16
103.3793479,3.62E-16
103.7426032,3.30E-16
104.1064314,2.99E-16
104.4696866,2.73E-16
104.8323689,2.51E-16
105.1956241,2.35E-16
105.5577335,2.25E-16
105.9198428,2.22E-16
106.2819521,2.26E-16
106.6440614,2.39E-16
107.0050249,2.59E-16
107.3665612,2.87E-16
107.7275246,3.20E-16
108.0879151,3.58E-16
108.4483055,4.00E-16
108.808123,4.43E-16
109.1673676,4.83E-16
109.5271851,5.19E-16
109.8858567,5.50E-16
110.2445282,5.72E-16
110.6026269,5.83E-16
110.9607255,5.85E-16
111.3182511,5.77E-16
111.6757768,5.62E-16
112.0327295,5.41E-16
112.3891093,5.16E-16
112.745489,4.92E-16
113.1012958,4.69E-16
113.4565296,4.50E-16
113.8117635,4.35E-16
114.1664243,4.25E-16
114.5205123,4.19E-16
114.8740272,4.13E-16
115.2275422,4.09E-16
115.5804842,4.03E-16
115.9328532,3.95E-16
116.2852223,3.87E-16
116.6370184,3.80E-16
116.9882415,3.78E-16
117.3388917,3.84E-16
117.6889689,4.03E-16
118.0390461,4.38E-16
118.3879774,4.92E-16
118.7369087,5.64E-16
119.085267,6.50E-16
119.4336254,7.46E-16
119.7808378,8.42E-16
120.1280502,9.32E-16
120.4741167,1.00E-15
120.8201832,1.05E-15
121.1656768,1.07E-15
121.5105974,1.05E-15
121.854945,1.01E-15
122.1987197,9.41E-16
122.5419214,8.66E-16
122.8845502,7.91E-16
123.2271789,7.33E-16
123.5686618,7.02E-16
123.9095716,7.06E-16
124.2504815,7.46E-16
124.5902455,8.20E-16
124.9294365,9.22E-16
125.2680546,1.04E-15
125.6066726,1.16E-15
125.9441448,1.26E-15
126.281044,1.35E-15
126.6173702,1.40E-15
126.9531235,1.42E-15
127.2883038,1.42E-15
127.6229111,1.41E-15
127.9569455,1.41E-15
128.2904069,1.41E-15
128.6227225,1.45E-15
128.955038,1.53E-15
129.2862076,1.65E-15
129.6168042,1.80E-15
129.9468279,1.97E-15
130.2762787,2.14E-15
130.6051564,2.29E-15
130.9328883,2.40E-15
131.2600472,2.46E-15
131.5866331,2.44E-15
131.9126461,2.36E-15
132.2380862,2.22E-15
132.5623803,2.03E-15
132.8861014,1.84E-15
133.2092496,1.65E-15
133.5318249,1.49E-15
133.8532542,1.39E-15
134.1741105,1.35E-15
134.494394,1.37E-15
134.8141044,1.45E-15
135.1326689,1.57E-15
135.4506605,1.70E-15
135.7675062,1.83E-15
136.0843518,1.93E-15
136.4000516,1.97E-15
136.7146054,1.96E-15
137.0285863,1.90E-15
137.3419942,1.78E-15
137.6548292,1.63E-15
137.9665182,1.47E-15
138.2770613,1.32E-15
138.5870315,1.18E-15
138.8964287,1.07E-15
139.2052529,1.00E-15
139.5129313,9.60E-16
139.8194637,9.41E-16
140.1254232,9.31E-16
140.4308097,9.22E-16
140.7350503,9.04E-16
141.0387179,8.71E-16
141.3412396,8.23E-16
141.6426154,7.69E-16
141.9434183,7.21E-16
142.2436481,6.92E-16
142.5427321,6.95E-16
142.8412431,7.40E-16
143.1386082,8.32E-16
143.4348274,9.67E-16
143.7304736,1.13E-15
144.0255469,1.32E-15
144.3189013,1.51E-15
144.6122557,1.68E-15
144.9038912,1.82E-15
145.1949537,1.92E-15
145.4854433,1.97E-15
145.7742141,1.97E-15
146.0624118,1.95E-15
146.3500367,1.91E-15
146.6365156,1.87E-15
146.9218485,1.85E-15
147.2066086,1.85E-15
147.4902227,1.88E-15
147.7726909,1.94E-15
148.0540131,2.02E-15
148.3347625,2.10E-15
148.6143659,2.17E-15
148.8933963,2.21E-15
149.1707079,2.21E-15
149.4474465,2.15E-15
149.7236122,2.05E-15
149.9980589,1.90E-15
150.2719328,1.73E-15
150.5446607,1.55E-15
150.8162427,1.38E-15
151.0872517,1.25E-15
151.3565419,1.17E-15
151.6252591,1.14E-15
151.8928304,1.17E-15
152.1592557,1.24E-15
152.4251082,1.35E-15
152.6898147,1.47E-15
152.9528023,1.58E-15
153.215217,1.68E-15
153.4770587,1.75E-15
153.7371815,1.79E-15
153.9961584,1.80E-15
154.2545624,1.79E-15
154.5118204,1.77E-15
154.7673596,1.76E-15
155.0223258,1.77E-15
155.2761461,1.82E-15
155.5288205,1.92E-15
155.780922,2.05E-15
156.0313045,2.23E-15
156.2805412,2.42E-15
156.5292048,2.61E-15
156.7761497,2.78E-15
157.0225215,2.92E-15
157.2671745,3.01E-15
157.5112545,3.04E-15
157.7541886,3.01E-15
157.9954038,2.92E-15
158.2360461,2.80E-15
158.4755425,2.66E-15
158.71332,2.51E-15
158.9505245,2.38E-15
159.1865831,2.28E-15
159.4209228,2.23E-15
159.6546896,2.22E-15
159.8873105,2.25E-15
160.1182125,2.31E-15
160.3485415,2.39E-15
160.5771517,2.47E-15
160.8051889,2.54E-15
161.0315072,2.58E-15
161.2566796,2.59E-15
161.4812791,2.56E-15
161.7041596,2.50E-15
161.9258943,2.42E-15
162.1464831,2.34E-15
162.3653529,2.28E-15
162.5836499,2.25E-15
162.8008009,2.26E-15
163.016233,2.32E-15
163.2310922,2.45E-15
163.4442325,2.63E-15
163.6562269,2.85E-15
163.8670753,3.10E-15
164.0767779,3.36E-15
164.2847616,3.61E-15
164.4921723,3.84E-15
164.6978641,4.03E-15
164.9024101,4.17E-15
165.1058101,4.26E-15
165.3080642,4.29E-15
165.5085994,4.26E-15
165.7085617,4.20E-15
165.9068051,4.11E-15
166.1039026,4.01E-15
166.2992812,3.92E-15
166.4940868,3.85E-15
166.6871736,3.81E-15
166.8791145,3.81E-15
167.0699094,3.85E-15
167.2589855,3.92E-15
167.4469156,4.02E-15
167.6336999,4.12E-15
167.8193382,4.22E-15
168.0032576,4.31E-15
168.1866041,4.37E-15
168.3682318,4.40E-15
168.5481405,4.38E-15
168.7269033,4.32E-15
168.9045203,4.23E-15
169.0809913,4.13E-15
169.2563163,4.02E-15
169.4299226,3.93E-15
169.6018099,3.87E-15
169.7731243,3.86E-15
169.9427198,3.89E-15
170.1111694,4.00E-15
170.2779001,4.19E-15
170.4434849,4.45E-15
170.6079238,4.77E-15
170.7712168,5.14E-15
170.9327909,5.55E-15
171.0926461,5.97E-15
171.2519283,6.40E-15
171.4094917,6.80E-15
171.5653363,7.17E-15
171.7206078,7.49E-15
171.8735876,7.74E-15
172.0259943,7.93E-15
172.1766822,8.04E-15
172.3262242,8.08E-15
172.4740473,8.07E-15
172.6207245,8.02E-15
172.7656828,7.94E-15
172.9094952,7.85E-15
173.0521617,7.77E-15
173.1931094,7.70E-15
173.3329111,7.66E-15
173.4709939,7.67E-15
173.6079308,7.73E-15
173.7431488,7.84E-15
173.877221,8.01E-15
174.0101472,8.21E-15
174.1413545,8.45E-15
174.2714159,8.70E-15
174.3997585,8.93E-15
174.5269551,9.15E-15
174.6524329,9.33E-15
174.7767647,9.48E-15
174.8993777,9.60E-15
175.0208447,9.69E-15
175.1405929,9.77E-15
175.2591952,9.86E-15
175.3766515,9.98E-15
175.492389,1.02E-14
175.6064076,1.04E-14
175.7192803,1.08E-14
175.8304341,1.13E-14
175.940442,1.19E-14
176.049304,1.26E-14
176.1564471,1.34E-14
176.2618713,1.42E-14
176.3661496,1.50E-14
176.4687091,1.57E-14
176.5701226,1.63E-14
176.6698173,1.67E-14
176.768366,1.69E-14
176.8657688,1.69E-14
176.9608798,1.67E-14
177.0548449,1.63E-14
177.1476641,1.58E-14
177.2387643,1.53E-14
177.3287187,1.50E-14
177.4169542,1.48E-14
177.5034708,1.50E-14
177.5888416,1.57E-14
177.6730664,1.70E-14
177.7549993,1.90E-14
177.8363593,2.17E-14
177.9154275,2.53E-14
177.9933498,2.97E-14
178.0701261,3.50E-14
178.1451836,4.10E-14
178.2185222,4.77E-14
178.2907149,5.49E-14
178.3611887,6.26E-14
178.4305166,7.05E-14
178.4981256,7.85E-14
178.5645887,8.65E-14
178.6293329,9.42E-14
178.6923583,1.01E-13
178.7542377,1.08E-13
178.8143983,1.14E-13
178.8734129,1.19E-13
178.9307087,1.24E-13
178.9862856,1.27E-13
179.0407166,1.30E-13
179.0934287,1.31E-13
179.1449949,1.31E-13
179.1948423,1.31E-13
179.2429707,1.29E-13
179.2899533,1.27E-13
179.3352169,1.24E-13
179.3793347,1.20E-13
179.4217335,1.16E-13
179.4624135,1.11E-13
179.5019476,1.06E-13
179.5397629,1.00E-13
179.5758592,9.42E-14
179.6108096,8.80E-14
179.6446141,8.18E-14
179.6761268,7.55E-14
179.7070665,6.93E-14
179.7357144,6.31E-14
179.7632164,5.71E-14
179.7889995,5.12E-14
179.8136367,4.56E-14
179.836555,4.02E-14
179.8577544,3.51E-14
179.877808,3.03E-14
179.8961426,2.58E-14
179.9133313,2.16E-14
179.9282282,1.78E-14
179.9425522,1.44E-14
179.9545843,1.13E-14
179.9654705,8.56E-15
179.9752108,6.22E-15
179.9832322,4.25E-15
179.9895347,2.65E-15
179.9941184,1.43E-15
179.9975561,5.80E-16
179.999275,1.10E-16
