#0.1eV differential cross sections for O-H elastic collisions from Zhang et al. 2009
#angle(deg),sigma(cm^2)
167.8193382,4.39E-13
168.0032576,4.33E-13
168.1866041,4.24E-13
168.3682318,4.15E-13
168.5481405,4.04E-13
168.7269033,3.92E-13
168.9045203,3.80E-13
169.0809913,3.67E-13
169.2563163,3.54E-13
169.4299226,3.42E-13
169.6018099,3.29E-13
169.7731243,3.17E-13
169.9427198,3.05E-13
170.1111694,2.94E-13
170.2779001,2.83E-13
170.4434849,2.73E-13
170.6079238,2.63E-13
170.7712168,2.53E-13
170.9327909,2.45E-13
171.0926461,2.36E-13
171.2519283,2.29E-13
171.4094917,2.22E-13
171.5653363,2.15E-13
171.7206078,2.10E-13
171.8735876,2.05E-13
172.0259943,2.01E-13
172.1766822,1.98E-13
172.3262242,1.96E-13
172.4740473,1.95E-13
172.6207245,1.95E-13
172.7656828,1.96E-13
172.9094952,1.98E-13
173.0521617,2.01E-13
173.1931094,2.05E-13
173.3329111,2.10E-13
173.4709939,2.15E-13
173.6079308,2.21E-13
173.7431488,2.26E-13
173.877221,2.31E-13
174.0101472,2.34E-13
174.1413545,2.36E-13
174.2714159,2.34E-13
174.3997585,2.30E-13
174.5269551,2.22E-13
174.6524329,2.11E-13
174.7767647,1.98E-13
174.8993777,1.84E-13
175.0208447,1.68E-13
175.1405929,1.52E-13
175.2591952,1.38E-13
175.3766515,1.24E-13
175.492389,1.11E-13
175.6064076,9.97E-14
175.7192803,8.98E-14
175.8304341,8.10E-14
175.940442,7.34E-14
176.049304,6.68E-14
176.1564471,6.11E-14
176.2618713,5.61E-14
176.3661496,5.18E-14
176.4687091,4.80E-14
176.5701226,4.48E-14
176.6698173,4.20E-14
176.768366,3.96E-14
176.8657688,3.74E-14
176.9608798,3.56E-14
177.0548449,3.40E-14
177.1476641,3.26E-14
177.2387643,3.15E-14
177.3287187,3.04E-14
177.4169542,2.96E-14
177.5034708,2.89E-14
177.5888416,2.83E-14
177.6730664,2.78E-14
177.7549993,2.74E-14
177.8363593,2.71E-14
177.9154275,2.70E-14
177.9933498,2.69E-14
178.0701261,2.69E-14
178.1451836,2.69E-14
178.2185222,2.71E-14
178.2907149,2.73E-14
178.3611887,2.77E-14
178.4305166,2.81E-14
178.4981256,2.86E-14
178.5645887,2.92E-14
178.6293329,2.98E-14
178.6923583,3.06E-14
178.7542377,3.15E-14
178.8143983,3.25E-14
178.8734129,3.36E-14
178.9307087,3.48E-14
178.9862856,3.62E-14
