#1.0eV differential cross sections for H-H elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
55.07046873,2.02E-15
55.40983163,1.95E-15
55.74976749,1.88E-15
56.09033361,1.84E-15
56.43141538,1.81E-15
56.77301282,1.81E-15
57.11524051,1.83E-15
57.45792657,1.87E-15
57.80112829,1.92E-15
58.14490297,1.97E-15
58.4892506,2.01E-15
58.83417119,2.04E-15
59.17966474,2.05E-15
59.52573125,2.04E-15
59.87237072,2.00E-15
60.21901018,1.93E-15
60.56679557,1.85E-15
60.91458095,1.74E-15
61.26293929,1.62E-15
61.61187058,1.51E-15
61.96137484,1.41E-15
62.31087909,1.35E-15
62.66152926,1.33E-15
63.01217944,1.37E-15
63.36340256,1.47E-15
63.71462569,1.62E-15
64.06699474,1.82E-15
64.41936378,2.04E-15
64.77230578,2.26E-15
65.12582074,2.45E-15
65.47990866,2.60E-15
65.83399658,2.68E-15
66.18865745,2.68E-15
66.54331833,2.60E-15
66.89912512,2.45E-15
67.25435895,2.26E-15
67.6107387,2.03E-15
67.96711845,1.80E-15
68.32407115,1.59E-15
68.68159682,1.42E-15
69.03912248,1.29E-15
69.3972211,1.20E-15
69.75531973,1.14E-15
70.11399131,1.11E-15
70.47323584,1.08E-15
70.83248038,1.04E-15
71.19172492,9.98E-16
71.55211537,9.40E-16
71.91193287,8.77E-16
72.27289628,8.20E-16
72.63385969,7.86E-16
72.9948231,7.87E-16
73.35635947,8.34E-16
73.71789584,9.28E-16
74.08000516,1.07E-15
74.44211449,1.24E-15
74.80479677,1.42E-15
75.16747906,1.60E-15
75.53016134,1.75E-15
75.89341659,1.87E-15
76.25724479,1.95E-15
76.62107299,2.00E-15
76.98490118,2.02E-15
77.34872938,2.02E-15
77.71313054,2.03E-15
78.07810466,2.04E-15
78.44250582,2.08E-15
78.80747993,2.13E-15
79.173027,2.19E-15
79.53800112,2.24E-15
79.90354819,2.27E-15
80.26909527,2.25E-15
80.6352153,2.18E-15
81.00133533,2.05E-15
81.36745536,1.86E-15
81.73357539,1.64E-15
82.10026838,1.40E-15
82.46638841,1.16E-15
82.8330814,9.53E-16
83.19977439,7.92E-16
83.56704034,6.92E-16
83.93373332,6.59E-16
84.30099927,6.88E-16
84.66826522,7.70E-16
85.03553116,8.89E-16
85.40279711,1.03E-15
85.77063602,1.18E-15
86.13790196,1.32E-15
86.50574087,1.44E-15
86.87357977,1.55E-15
87.24084572,1.64E-15
87.60868462,1.71E-15
87.97652353,1.77E-15
88.34436243,1.82E-15
88.71220134,1.86E-15
89.08004024,1.90E-15
89.44787914,1.92E-15
89.81629101,1.93E-15
90.18412991,1.93E-15
90.55196882,1.92E-15
90.91980772,1.90E-15
91.28764662,1.86E-15
91.65548553,1.82E-15
92.02332443,1.77E-15
92.39116334,1.71E-15
92.75900224,1.64E-15
93.12684115,1.55E-15
93.49410709,1.44E-15
93.861946,1.32E-15
94.22921195,1.18E-15
94.59705085,1.03E-15
94.9643168,8.89E-16
95.33158274,7.70E-16
95.69884869,6.88E-16
96.06611464,6.59E-16
96.43280763,6.92E-16
96.80007357,7.92E-16
97.16676656,9.53E-16
97.53345955,1.16E-15
97.90015254,1.40E-15
98.26627257,1.64E-15
98.63296556,1.86E-15
98.99908559,2.05E-15
99.36463266,2.18E-15
99.73075269,2.25E-15
100.0962998,2.27E-15
100.4618468,2.24E-15
100.8273939,2.19E-15
101.192368,2.13E-15
101.5573421,2.08E-15
101.9223163,2.04E-15
102.2867174,2.03E-15
102.6511186,2.02E-15
103.0149468,2.02E-15
103.3793479,2.00E-15
103.7426032,1.95E-15
104.1064314,1.87E-15
104.4696866,1.75E-15
104.8323689,1.60E-15
105.1956241,1.42E-15
105.5577335,1.24E-15
105.9198428,1.07E-15
106.2819521,9.28E-16
106.6440614,8.34E-16
107.0050249,7.87E-16
107.3665612,7.86E-16
107.7275246,8.20E-16
108.0879151,8.77E-16
108.4483055,9.40E-16
108.808123,9.98E-16
109.1673676,1.04E-15
109.5271851,1.08E-15
109.8858567,1.11E-15
110.2445282,1.14E-15
110.6026269,1.20E-15
110.9607255,1.29E-15
111.3182511,1.42E-15
111.6757768,1.59E-15
112.0327295,1.80E-15
112.3891093,2.03E-15
112.745489,2.26E-15
113.1012958,2.45E-15
113.4565296,2.60E-15
113.8117635,2.68E-15
114.1664243,2.68E-15
114.5205123,2.60E-15
114.8740272,2.45E-15
115.2275422,2.26E-15
115.5804842,2.04E-15
115.9328532,1.82E-15
116.2852223,1.62E-15
116.6370184,1.47E-15
116.9882415,1.37E-15
117.3388917,1.33E-15
117.6889689,1.35E-15
118.0390461,1.41E-15
118.3879774,1.51E-15
118.7369087,1.62E-15
119.085267,1.74E-15
119.4336254,1.85E-15
119.7808378,1.93E-15
120.1280502,2.00E-15
120.4741167,2.04E-15
120.8201832,2.05E-15
121.1656768,2.04E-15
121.5105974,2.01E-15
121.854945,1.97E-15
122.1987197,1.92E-15
122.5419214,1.87E-15
122.8845502,1.83E-15
123.2271789,1.81E-15
123.5686618,1.81E-15
123.9095716,1.84E-15
124.2504815,1.88E-15
124.5902455,1.95E-15
124.9294365,2.02E-15
125.2680546,2.10E-15
125.6066726,2.17E-15
125.9441448,2.21E-15
126.281044,2.22E-15
126.6173702,2.19E-15
126.9531235,2.12E-15
127.2883038,2.00E-15
127.6229111,1.86E-15
127.9569455,1.71E-15
128.2904069,1.55E-15
128.6227225,1.40E-15
128.955038,1.28E-15
129.2862076,1.19E-15
129.6168042,1.14E-15
129.9468279,1.10E-15
130.2762787,1.09E-15
130.6051564,1.09E-15
130.9328883,1.08E-15
131.2600472,1.07E-15
131.5866331,1.05E-15
131.9126461,1.04E-15
132.2380862,1.04E-15
132.5623803,1.06E-15
132.8861014,1.13E-15
133.2092496,1.27E-15
133.5318249,1.47E-15
133.8532542,1.75E-15
134.1741105,2.08E-15
134.494394,2.46E-15
134.8141044,2.84E-15
135.1326689,3.20E-15
135.4506605,3.50E-15
135.7675062,3.70E-15
136.0843518,3.79E-15
136.4000516,3.76E-15
136.7146054,3.61E-15
137.0285863,3.36E-15
137.3419942,3.05E-15
137.6548292,2.73E-15
137.9665182,2.42E-15
138.2770613,2.18E-15
138.5870315,2.04E-15
138.8964287,2.01E-15
139.2052529,2.09E-15
139.5129313,2.29E-15
139.8194637,2.56E-15
140.1254232,2.86E-15
140.4308097,3.16E-15
140.7350503,3.42E-15
141.0387179,3.59E-15
141.3412396,3.65E-15
141.6426154,3.59E-15
141.9434183,3.42E-15
142.2436481,3.15E-15
142.5427321,2.83E-15
142.8412431,2.47E-15
143.1386082,2.13E-15
143.4348274,1.84E-15
143.7304736,1.63E-15
144.0255469,1.52E-15
144.3189013,1.51E-15
144.6122557,1.60E-15
144.9038912,1.77E-15
145.1949537,1.99E-15
145.4854433,2.23E-15
145.7742141,2.47E-15
146.0624118,2.67E-15
146.3500367,2.83E-15
146.6365156,2.92E-15
146.9218485,2.95E-15
147.2066086,2.93E-15
147.4902227,2.86E-15
147.7726909,2.76E-15
148.0540131,2.65E-15
148.3347625,2.55E-15
148.6143659,2.47E-15
148.8933963,2.42E-15
149.1707079,2.40E-15
149.4474465,2.41E-15
149.7236122,2.43E-15
149.9980589,2.46E-15
150.2719328,2.48E-15
150.5446607,2.49E-15
150.8162427,2.47E-15
151.0872517,2.44E-15
151.3565419,2.38E-15
151.6252591,2.31E-15
151.8928304,2.24E-15
152.1592557,2.17E-15
152.4251082,2.14E-15
152.6898147,2.14E-15
152.9528023,2.19E-15
153.215217,2.29E-15
153.4770587,2.46E-15
153.7371815,2.67E-15
153.9961584,2.92E-15
154.2545624,3.20E-15
154.5118204,3.49E-15
154.7673596,3.77E-15
155.0223258,4.03E-15
155.2761461,4.24E-15
155.5288205,4.41E-15
155.780922,4.52E-15
156.0313045,4.57E-15
156.2805412,4.56E-15
156.5292048,4.49E-15
156.7761497,4.37E-15
157.0225215,4.22E-15
157.2671745,4.04E-15
157.5112545,3.86E-15
157.7541886,3.68E-15
157.9954038,3.52E-15
158.2360461,3.39E-15
158.4755425,3.28E-15
158.71332,3.20E-15
158.9505245,3.15E-15
159.1865831,3.14E-15
159.4209228,3.14E-15
159.6546896,3.17E-15
159.8873105,3.21E-15
160.1182125,3.25E-15
160.3485415,3.29E-15
160.5771517,3.33E-15
160.8051889,3.35E-15
161.0315072,3.35E-15
161.2566796,3.33E-15
161.4812791,3.30E-15
161.7041596,3.25E-15
161.9258943,3.19E-15
162.1464831,3.12E-15
162.3653529,3.04E-15
162.5836499,2.97E-15
162.8008009,2.90E-15
163.016233,2.83E-15
163.2310922,2.78E-15
163.4442325,2.75E-15
163.6562269,2.74E-15
163.8670753,2.75E-15
164.0767779,2.79E-15
164.2847616,2.85E-15
164.4921723,2.95E-15
164.6978641,3.07E-15
164.9024101,3.21E-15
165.1058101,3.37E-15
165.3080642,3.56E-15
165.5085994,3.76E-15
165.7085617,3.97E-15
165.9068051,4.20E-15
166.1039026,4.43E-15
166.2992812,4.66E-15
166.4940868,4.89E-15
166.6871736,5.11E-15
166.8791145,5.32E-15
167.0699094,5.52E-15
167.2589855,5.70E-15
167.4469156,5.85E-15
167.6336999,5.98E-15
167.8193382,6.09E-15
168.0032576,6.16E-15
168.1866041,6.21E-15
168.3682318,6.23E-15
168.5481405,6.21E-15
168.7269033,6.17E-15
168.9045203,6.10E-15
169.0809913,6.01E-15
169.2563163,5.89E-15
169.4299226,5.76E-15
169.6018099,5.62E-15
169.7731243,5.48E-15
169.9427198,5.35E-15
170.1111694,5.23E-15
170.2779001,5.14E-15
170.4434849,5.08E-15
170.6079238,5.07E-15
170.7712168,5.11E-15
170.9327909,5.20E-15
171.0926461,5.34E-15
171.2519283,5.55E-15
171.4094917,5.81E-15
171.5653363,6.13E-15
171.7206078,6.49E-15
171.8735876,6.89E-15
172.0259943,7.32E-15
172.1766822,7.76E-15
172.3262242,8.19E-15
172.4740473,8.61E-15
172.6207245,9.00E-15
172.7656828,9.34E-15
172.9094952,9.62E-15
173.0521617,9.82E-15
173.1931094,9.94E-15
173.3329111,9.96E-15
173.4709939,9.88E-15
173.6079308,9.71E-15
173.7431488,9.45E-15
173.877221,9.11E-15
174.0101472,8.71E-15
174.1413545,8.27E-15
174.2714159,7.80E-15
174.3997585,7.34E-15
174.5269551,6.91E-15
174.6524329,6.54E-15
174.7767647,6.27E-15
174.8993777,6.12E-15
175.0208447,6.13E-15
175.1405929,6.31E-15
175.2591952,6.70E-15
175.3766515,7.32E-15
175.492389,8.18E-15
175.6064076,9.29E-15
175.7192803,1.07E-14
175.8304341,1.23E-14
175.940442,1.42E-14
176.049304,1.64E-14
176.1564471,1.88E-14
176.2618713,2.14E-14
176.3661496,2.42E-14
176.4687091,2.72E-14
176.5701226,3.03E-14
176.6698173,3.36E-14
176.768366,3.69E-14
176.8657688,4.02E-14
176.9608798,4.36E-14
177.0548449,4.69E-14
177.1476641,5.02E-14
177.2387643,5.34E-14
177.3287187,5.64E-14
177.4169542,5.93E-14
177.5034708,6.19E-14
177.5888416,6.44E-14
177.6730664,6.67E-14
177.7549993,6.86E-14
177.8363593,7.04E-14
177.9154275,7.18E-14
177.9933498,7.30E-14
178.0701261,7.39E-14
178.1451836,7.45E-14
178.2185222,7.48E-14
178.2907149,7.48E-14
178.3611887,7.46E-14
178.4305166,7.41E-14
178.4981256,7.34E-14
178.5645887,7.25E-14
178.6293329,7.13E-14
178.6923583,6.99E-14
178.7542377,6.83E-14
178.8143983,6.66E-14
178.8734129,6.47E-14
178.9307087,6.27E-14
178.9862856,6.05E-14
179.0407166,5.83E-14
179.0934287,5.59E-14
179.1449949,5.35E-14
179.1948423,5.11E-14
179.2429707,4.86E-14
179.2899533,4.61E-14
179.3352169,4.36E-14
179.3793347,4.11E-14
179.4217335,3.86E-14
179.4624135,3.61E-14
179.5019476,3.37E-14
179.5397629,3.13E-14
179.5758592,2.90E-14
179.6108096,2.67E-14
179.6446141,2.45E-14
179.6761268,2.24E-14
179.7070665,2.04E-14
179.7357144,1.84E-14
179.7632164,1.65E-14
179.7889995,1.47E-14
179.8136367,1.31E-14
179.836555,1.15E-14
179.8577544,9.97E-15
179.877808,8.58E-15
179.8961426,7.29E-15
179.9133313,6.11E-15
179.9282282,5.03E-15
179.9425522,4.05E-15
179.9545843,3.18E-15
179.9654705,2.41E-15
179.9752108,1.75E-15
179.9832322,1.20E-15
179.9895347,7.46E-16
179.9941184,4.02E-16
179.9975561,1.63E-16
179.999275,3.10E-17
