# Gacesa et al., doi:10.5281/zenodo.3256699. Raw CSs_3pes, even j for 12C16O2 v=0.
# Includes elastic diagonals; independent variable is MOLSCAT total energy.
total_energy_eV,ji,jf,sigma_cm2
2.26147176045,52,14,1.139963000000e-17
2.26147176045,52,16,1.120173000000e-17
2.26147176045,52,18,1.065230000000e-17
2.26147176045,52,20,1.118880000000e-17
2.26147176045,52,22,1.194417000000e-17
2.26147176045,52,24,1.121670000000e-17
2.26147176045,52,26,1.250853000000e-17
2.26147176045,52,28,1.295740000000e-17
2.26147176045,52,30,1.123483000000e-17
2.26147176045,52,32,1.323403000000e-17
2.26147176045,52,34,1.532620000000e-17
2.26147176045,52,36,1.280350000000e-17
2.26147176045,52,38,1.467727000000e-17
2.26147176045,52,40,1.845980000000e-17
2.26147176045,52,42,1.626257000000e-17
2.26147176045,52,44,1.905843000000e-17
2.26147176045,52,46,2.824247000000e-17
2.26147176045,52,48,2.886850000000e-17
2.26147176045,52,50,7.713013000000e-17
2.26147176045,52,52,1.808410000000e-15
2.26147176045,52,54,7.532570000000e-17
2.26147176045,52,56,2.824137000000e-17
2.26147176045,52,58,2.708587000000e-17
2.26147176045,52,60,1.870507000000e-17
2.26147176045,52,62,1.523530000000e-17
2.26147176045,52,64,1.718613000000e-17
2.26147176045,52,66,1.423183000000e-17
2.26147176045,52,68,1.201937000000e-17
2.26147176045,52,70,1.315867000000e-17
2.26147176045,52,72,1.203343000000e-17
2.26147176045,52,74,1.035404000000e-17
2.26147176045,52,76,1.134033000000e-17
2.26147176045,52,78,1.081887000000e-17
2.26147176045,52,80,8.711133000000e-18
2.26147176045,52,82,7.814397000000e-18
2.26147176045,52,84,8.487787000000e-18
2.26147176045,52,86,8.556553000000e-18
2.26147176045,52,88,8.144993000000e-18
2.26147176045,52,90,7.921013000000e-18
2.26147176045,52,92,7.576370000000e-18
2.26147176045,52,94,6.434423000000e-18
2.26147176045,52,96,5.929987000000e-18
2.26147176045,52,98,6.487800000000e-18
2.26147176045,52,100,8.378637000000e-18
2.26147176045,54,0,6.375163000000e-19
2.26147176045,54,2,2.879670000000e-18
2.26147176045,54,4,5.321503000000e-18
2.26147176045,54,6,8.339637000000e-18
2.26147176045,54,8,1.016098000000e-17
2.26147176045,54,10,1.034573000000e-17
2.26147176045,54,12,1.105863000000e-17
2.26147176045,54,14,1.017788000000e-17
2.26147176045,54,16,1.041673000000e-17
2.26147176045,54,18,1.114043000000e-17
2.26147176045,54,20,1.071817000000e-17
2.26147176045,54,22,1.116370000000e-17
2.26147176045,54,24,1.195840000000e-17
2.26147176045,54,26,1.030781000000e-17
2.26147176045,54,28,1.176337000000e-17
2.26147176045,54,30,1.279897000000e-17
2.26147176045,54,32,1.089617000000e-17
2.26147176045,54,34,1.211740000000e-17
2.26147176045,54,36,1.374557000000e-17
2.26147176045,54,38,1.269453000000e-17
2.26147176045,54,40,1.473330000000e-17
2.26147176045,54,42,1.758943000000e-17
2.26147176045,54,44,1.540780000000e-17
2.26147176045,54,46,1.856523000000e-17
2.26147176045,54,48,2.712870000000e-17
2.26147176045,54,50,2.800573000000e-17
2.26147176045,54,52,7.291600000000e-17
2.26147176045,54,54,1.747422000000e-15
2.26147176045,54,56,7.147113000000e-17
2.26147176045,54,58,2.748523000000e-17
2.26147176045,54,60,2.667100000000e-17
2.26147176045,54,62,1.821670000000e-17
2.26147176045,54,64,1.430247000000e-17
2.26147176045,54,66,1.572920000000e-17
2.26147176045,54,68,1.300560000000e-17
2.26147176045,54,70,1.106824000000e-17
2.26147176045,54,72,1.284793000000e-17
2.26147176045,54,74,1.239790000000e-17
2.26147176045,54,76,9.985047000000e-18
2.26147176045,54,78,1.052047000000e-17
2.26147176045,54,80,9.836887000000e-18
2.26147176045,54,82,8.005813000000e-18
2.26147176045,54,84,7.445813000000e-18
2.26147176045,54,86,7.935423000000e-18
2.26147176045,54,88,8.180793000000e-18
2.26147176045,54,90,7.984803000000e-18
2.26147176045,54,92,7.438623000000e-18
2.26147176045,54,94,6.322993000000e-18
2.26147176045,54,96,5.964660000000e-18
2.26147176045,54,98,6.495983000000e-18
2.26147176045,54,100,8.249820000000e-18
2.26147176045,56,0,5.741213000000e-19
2.26147176045,56,2,2.930157000000e-18
2.26147176045,56,4,5.100273000000e-18
2.26147176045,56,6,7.532553000000e-18
2.26147176045,56,8,9.845747000000e-18
2.26147176045,56,10,9.990233000000e-18
2.26147176045,56,12,1.054070000000e-17
2.26147176045,56,14,1.043091000000e-17
2.26147176045,56,16,1.043563000000e-17
2.26147176045,56,18,1.048571000000e-17
2.26147176045,56,20,1.082417000000e-17
2.26147176045,56,22,9.833217000000e-18
2.26147176045,56,24,1.070703000000e-17
2.26147176045,56,26,1.069686000000e-17
2.26147176045,56,28,1.004134000000e-17
2.26147176045,56,30,1.107770000000e-17
2.26147176045,56,32,1.181627000000e-17
2.26147176045,56,34,1.011748000000e-17
2.26147176045,56,36,1.198147000000e-17
2.26147176045,56,38,1.452280000000e-17
2.26147176045,56,40,1.164243000000e-17
2.26147176045,56,42,1.315583000000e-17
2.26147176045,56,44,1.680343000000e-17
2.26147176045,56,46,1.511883000000e-17
2.26147176045,56,48,1.739850000000e-17
2.26147176045,56,50,2.554250000000e-17
2.26147176045,56,52,2.650470000000e-17
2.26147176045,56,54,6.929263000000e-17
2.26147176045,56,56,1.690346000000e-15
2.26147176045,56,58,6.914297000000e-17
2.26147176045,56,60,2.652323000000e-17
2.26147176045,56,62,2.492713000000e-17
2.26147176045,56,64,1.690273000000e-17
2.26147176045,56,66,1.369107000000e-17
2.26147176045,56,68,1.520330000000e-17
2.26147176045,56,70,1.337467000000e-17
2.26147176045,56,72,1.133005000000e-17
2.26147176045,56,74,1.138620000000e-17
2.26147176045,56,76,1.112060000000e-17
2.26147176045,56,78,9.888597000000e-18
2.26147176045,56,80,9.371403000000e-18
2.26147176045,56,82,9.327120000000e-18
2.26147176045,56,84,8.245773000000e-18
2.26147176045,56,86,7.539823000000e-18
2.26147176045,56,88,7.775157000000e-18
2.26147176045,56,90,8.183760000000e-18
2.26147176045,56,92,7.288303000000e-18
2.26147176045,56,94,6.016093000000e-18
2.26147176045,56,96,5.958343000000e-18
2.26147176045,56,98,6.562997000000e-18
2.26147176045,56,100,8.165387000000e-18
2.26147176045,58,0,4.915303000000e-19
2.26147176045,58,2,2.762487000000e-18
2.26147176045,58,4,5.011680000000e-18
2.26147176045,58,6,6.794933000000e-18
2.26147176045,58,8,9.070853000000e-18
2.26147176045,58,10,9.605130000000e-18
2.26147176045,58,12,9.544253000000e-18
2.26147176045,58,14,1.006005000000e-17
2.26147176045,58,16,1.006385000000e-17
2.26147176045,58,18,9.069380000000e-18
2.26147176045,58,20,9.906440000000e-18
2.26147176045,58,22,9.937867000000e-18
2.26147176045,58,24,9.418960000000e-18
2.26147176045,58,26,1.049583000000e-17
2.26147176045,58,28,1.079654000000e-17
2.26147176045,58,30,9.848900000000e-18
2.26147176045,58,32,1.143387000000e-17
2.26147176045,58,34,1.159740000000e-17
2.26147176045,58,36,9.913377000000e-18
2.26147176045,58,38,1.151207000000e-17
2.26147176045,58,40,1.279240000000e-17
2.26147176045,58,42,1.124163000000e-17
2.26147176045,58,44,1.316677000000e-17
2.26147176045,58,46,1.632777000000e-17
2.26147176045,58,48,1.382103000000e-17
2.26147176045,58,50,1.686630000000e-17
2.26147176045,58,52,2.468150000000e-17
2.26147176045,58,54,2.587307000000e-17
2.26147176045,58,56,6.713357000000e-17
2.26147176045,58,58,1.638724000000e-15
2.26147176045,58,60,6.561750000000e-17
2.26147176045,58,62,2.484080000000e-17
2.26147176045,58,64,2.351967000000e-17
2.26147176045,58,66,1.649657000000e-17
2.26147176045,58,68,1.343653000000e-17
2.26147176045,58,70,1.462790000000e-17
2.26147176045,58,72,1.223627000000e-17
2.26147176045,58,74,1.055167000000e-17
2.26147176045,58,76,1.133137000000e-17
2.26147176045,58,78,1.039249000000e-17
2.26147176045,58,80,8.456040000000e-18
2.26147176045,58,82,8.555813000000e-18
2.26147176045,58,84,9.290160000000e-18
2.26147176045,58,86,8.731480000000e-18
2.26147176045,58,88,8.062933000000e-18
2.26147176045,58,90,7.861463000000e-18
2.26147176045,58,92,7.212523000000e-18
2.26147176045,58,94,6.110333000000e-18
2.26147176045,58,96,5.900810000000e-18
2.26147176045,58,98,6.415280000000e-18
2.26147176045,58,100,8.029933000000e-18
2.26147176045,60,0,4.919257000000e-19
2.26147176045,60,2,2.490560000000e-18
2.26147176045,60,4,4.685643000000e-18
2.26147176045,60,6,6.928913000000e-18
2.26147176045,60,8,8.740810000000e-18
2.26147176045,60,10,8.847163000000e-18
2.26147176045,60,12,9.256880000000e-18
2.26147176045,60,14,9.096627000000e-18
2.26147176045,60,16,9.092827000000e-18
2.26147176045,60,18,9.262943000000e-18
2.26147176045,60,20,8.845023000000e-18
2.26147176045,60,22,9.569917000000e-18
2.26147176045,60,24,9.820090000000e-18
2.26147176045,60,26,9.398840000000e-18
2.26147176045,60,28,1.052350000000e-17
2.26147176045,60,30,1.072597000000e-17
2.26147176045,60,32,9.153487000000e-18
2.26147176045,60,34,1.014541000000e-17
2.26147176045,60,36,1.089497000000e-17
2.26147176045,60,38,9.387773000000e-18
2.26147176045,60,40,1.101223000000e-17
2.26147176045,60,42,1.277193000000e-17
2.26147176045,60,44,1.062674000000e-17
2.26147176045,60,46,1.263800000000e-17
2.26147176045,60,48,1.548450000000e-17
2.26147176045,60,50,1.310863000000e-17
2.26147176045,60,52,1.657223000000e-17
2.26147176045,60,54,2.441070000000e-17
2.26147176045,60,56,2.503870000000e-17
2.26147176045,60,58,6.379880000000e-17
2.26147176045,60,60,1.588928000000e-15
2.26147176045,60,62,6.251630000000e-17
2.26147176045,60,64,2.446720000000e-17
2.26147176045,60,66,2.276520000000e-17
2.26147176045,60,68,1.614067000000e-17
2.26147176045,60,70,1.321120000000e-17
2.26147176045,60,72,1.386060000000e-17
2.26147176045,60,74,1.159020000000e-17
2.26147176045,60,76,1.015552000000e-17
2.26147176045,60,78,1.053477000000e-17
2.26147176045,60,80,9.691183000000e-18
2.26147176045,60,82,8.254297000000e-18
2.26147176045,60,84,7.966980000000e-18
2.26147176045,60,86,9.086470000000e-18
2.26147176045,60,88,8.944403000000e-18
2.26147176045,60,90,8.020100000000e-18
2.26147176045,60,92,7.286430000000e-18
2.26147176045,60,94,6.062913000000e-18
2.26147176045,60,96,5.996787000000e-18
2.26147176045,60,98,6.657627000000e-18
2.26147176045,60,100,8.064907000000e-18
2.26147176045,62,0,4.982550000000e-19
2.26147176045,62,2,2.480753000000e-18
2.26147176045,62,4,4.553057000000e-18
2.26147176045,62,6,6.780530000000e-18
2.26147176045,62,8,8.909890000000e-18
2.26147176045,62,10,8.605713000000e-18
2.26147176045,62,12,8.764497000000e-18
2.26147176045,62,14,8.612007000000e-18
2.26147176045,62,16,8.307403000000e-18
2.26147176045,62,18,8.754043000000e-18
2.26147176045,62,20,8.872543000000e-18
2.26147176045,62,22,8.691667000000e-18
2.26147176045,62,24,9.337477000000e-18
2.26147176045,62,26,9.525910000000e-18
2.26147176045,62,28,8.582200000000e-18
2.26147176045,62,30,9.466180000000e-18
2.26147176045,62,32,9.537023000000e-18
2.26147176045,62,34,8.586927000000e-18
2.26147176045,62,36,9.872450000000e-18
2.26147176045,62,38,1.048846000000e-17
2.26147176045,62,40,9.150660000000e-18
2.26147176045,62,42,1.092891000000e-17
2.26147176045,62,44,1.179753000000e-17
2.26147176045,62,46,1.017939000000e-17
2.26147176045,62,48,1.220437000000e-17
2.26147176045,62,50,1.478723000000e-17
2.26147176045,62,52,1.314120000000e-17
2.26147176045,62,54,1.623207000000e-17
2.26147176045,62,56,2.290970000000e-17
2.26147176045,62,58,2.351367000000e-17
2.26147176045,62,60,6.086330000000e-17
2.26147176045,62,62,1.544608000000e-15
2.26147176045,62,64,6.052440000000e-17
2.26147176045,62,66,2.298870000000e-17
2.26147176045,62,68,2.179790000000e-17
2.26147176045,62,70,1.571947000000e-17
2.26147176045,62,72,1.250603000000e-17
2.26147176045,62,74,1.324293000000e-17
2.26147176045,62,76,1.172850000000e-17
2.26147176045,62,78,9.632030000000e-18
2.26147176045,62,80,9.934383000000e-18
2.26147176045,62,82,9.722743000000e-18
2.26147176045,62,84,8.650950000000e-18
2.26147176045,62,86,7.967027000000e-18
2.26147176045,62,88,8.364170000000e-18
2.26147176045,62,90,8.175123000000e-18
2.26147176045,62,92,7.258557000000e-18
2.26147176045,62,94,6.275460000000e-18
2.26147176045,62,96,6.190797000000e-18
2.26147176045,62,98,6.788350000000e-18
2.26147176045,62,100,8.114467000000e-18
2.26147176045,64,0,4.019340000000e-19
2.26147176045,64,2,2.415857000000e-18
2.26147176045,64,4,4.513423000000e-18
2.26147176045,64,6,6.106767000000e-18
2.26147176045,64,8,8.355750000000e-18
2.26147176045,64,10,8.599997000000e-18
2.26147176045,64,12,8.361060000000e-18
2.26147176045,64,14,8.026940000000e-18
2.26147176045,64,16,8.360290000000e-18
2.26147176045,64,18,8.146803000000e-18
2.26147176045,64,20,8.744870000000e-18
2.26147176045,64,22,8.639070000000e-18
2.26147176045,64,24,8.080530000000e-18
2.26147176045,64,26,8.938380000000e-18
2.26147176045,64,28,8.961840000000e-18
2.26147176045,64,30,8.391553000000e-18
2.26147176045,64,32,9.335850000000e-18
2.26147176045,64,34,9.643493000000e-18
2.26147176045,64,36,8.468810000000e-18
2.26147176045,64,38,1.004604000000e-17
2.26147176045,64,40,1.012433000000e-17
2.26147176045,64,42,8.773813000000e-18
2.26147176045,64,44,1.044724000000e-17
2.26147176045,64,46,1.143027000000e-17
2.26147176045,64,48,9.961737000000e-18
2.26147176045,64,50,1.200777000000e-17
2.26147176045,64,52,1.444990000000e-17
2.26147176045,64,54,1.242270000000e-17
2.26147176045,64,56,1.514283000000e-17
2.26147176045,64,58,2.170147000000e-17
2.26147176045,64,60,2.321930000000e-17
2.26147176045,64,62,5.899750000000e-17
2.26147176045,64,64,1.500580000000e-15
2.26147176045,64,66,5.742197000000e-17
2.26147176045,64,68,2.248240000000e-17
2.26147176045,64,70,2.056597000000e-17
2.26147176045,64,72,1.476407000000e-17
2.26147176045,64,74,1.172433000000e-17
2.26147176045,64,76,1.266437000000e-17
2.26147176045,64,78,1.174493000000e-17
2.26147176045,64,80,9.797157000000e-18
2.26147176045,64,82,1.015569000000e-17
2.26147176045,64,84,1.006562000000e-17
2.26147176045,64,86,8.588933000000e-18
2.26147176045,64,88,7.719923000000e-18
2.26147176045,64,90,7.760700000000e-18
2.26147176045,64,92,7.203973000000e-18
2.26147176045,64,94,6.081240000000e-18
2.26147176045,64,96,6.129987000000e-18
2.26147176045,64,98,6.839570000000e-18
2.26147176045,64,100,8.063733000000e-18
2.26147176045,66,0,3.721487000000e-19
2.26147176045,66,2,2.186670000000e-18
2.26147176045,66,4,4.154433000000e-18
2.26147176045,66,6,5.986073000000e-18
2.26147176045,66,8,7.743140000000e-18
2.26147176045,66,10,8.299517000000e-18
2.26147176045,66,12,8.232283000000e-18
2.26147176045,66,14,7.673770000000e-18
2.26147176045,66,16,7.910797000000e-18
2.26147176045,66,18,7.891233000000e-18
2.26147176045,66,20,7.448747000000e-18
2.26147176045,66,22,8.260350000000e-18
2.26147176045,66,24,8.327070000000e-18
2.26147176045,66,26,8.015323000000e-18
2.26147176045,66,28,8.865380000000e-18
2.26147176045,66,30,8.805957000000e-18
2.26147176045,66,32,8.088853000000e-18
2.26147176045,66,34,9.643347000000e-18
2.26147176045,66,36,9.335393000000e-18
2.26147176045,66,38,7.985243000000e-18
2.26147176045,66,40,9.570417000000e-18
2.26147176045,66,42,9.834037000000e-18
2.26147176045,66,44,8.568730000000e-18
2.26147176045,66,46,1.017027000000e-17
2.26147176045,66,48,1.125207000000e-17
2.26147176045,66,50,9.655647000000e-18
2.26147176045,66,52,1.167793000000e-17
2.26147176045,66,54,1.333310000000e-17
2.26147176045,66,56,1.197033000000e-17
2.26147176045,66,58,1.485490000000e-17
2.26147176045,66,60,2.108410000000e-17
2.26147176045,66,62,2.186933000000e-17
2.26147176045,66,64,5.603977000000e-17
2.26147176045,66,66,1.460471000000e-15
2.26147176045,66,68,5.487843000000e-17
2.26147176045,66,70,2.152717000000e-17
2.26147176045,66,72,1.965200000000e-17
2.26147176045,66,74,1.383397000000e-17
2.26147176045,66,76,1.196777000000e-17
2.26147176045,66,78,1.231857000000e-17
2.26147176045,66,80,1.099640000000e-17
2.26147176045,66,82,9.435943000000e-18
2.26147176045,66,84,1.009323000000e-17
2.26147176045,66,86,1.032919000000e-17
2.26147176045,66,88,8.857197000000e-18
2.26147176045,66,90,7.571833000000e-18
2.26147176045,66,92,7.119193000000e-18
2.26147176045,66,94,6.318603000000e-18
2.26147176045,66,96,6.391410000000e-18
2.26147176045,66,98,6.922360000000e-18
2.26147176045,66,100,7.997060000000e-18
2.26147176045,68,0,3.945293000000e-19
2.26147176045,68,2,2.062810000000e-18
2.26147176045,68,4,3.950333000000e-18
2.26147176045,68,6,5.767383000000e-18
2.26147176045,68,8,7.537517000000e-18
2.26147176045,68,10,7.704857000000e-18
2.26147176045,68,12,7.955337000000e-18
2.26147176045,68,14,7.387470000000e-18
2.26147176045,68,16,7.118090000000e-18
2.26147176045,68,18,7.433510000000e-18
2.26147176045,68,20,7.360387000000e-18
2.26147176045,68,22,7.510113000000e-18
2.26147176045,68,24,8.203723000000e-18
2.26147176045,68,26,7.792010000000e-18
2.26147176045,68,28,7.484197000000e-18
2.26147176045,68,30,8.426953000000e-18
2.26147176045,68,32,8.168020000000e-18
2.26147176045,68,34,7.962520000000e-18
2.26147176045,68,36,8.813717000000e-18
2.26147176045,68,38,8.326400000000e-18
2.26147176045,68,40,7.798967000000e-18
2.26147176045,68,42,9.075833000000e-18
2.26147176045,68,44,9.028303000000e-18
2.26147176045,68,46,8.262823000000e-18
2.26147176045,68,48,1.007256000000e-17
2.26147176045,68,50,1.044210000000e-17
2.26147176045,68,52,9.636007000000e-18
2.26147176045,68,54,1.077125000000e-17
2.26147176045,68,56,1.298727000000e-17
2.26147176045,68,58,1.182154000000e-17
2.26147176045,68,60,1.460543000000e-17
2.26147176045,68,62,2.026033000000e-17
2.26147176045,68,64,2.143733000000e-17
2.26147176045,68,66,5.361820000000e-17
2.26147176045,68,68,1.424348000000e-15
2.26147176045,68,70,5.337267000000e-17
2.26147176045,68,72,2.007237000000e-17
2.26147176045,68,74,1.897480000000e-17
2.26147176045,68,76,1.446460000000e-17
2.26147176045,68,78,1.204569000000e-17
2.26147176045,68,80,1.217070000000e-17
2.26147176045,68,82,1.111263000000e-17
2.26147176045,68,84,9.087917000000e-18
2.26147176045,68,86,9.139823000000e-18
2.26147176045,68,88,9.382110000000e-18
2.26147176045,68,90,8.497713000000e-18
2.26147176045,68,92,7.264850000000e-18
2.26147176045,68,94,6.334813000000e-18
2.26147176045,68,96,6.644527000000e-18
2.26147176045,68,98,7.295170000000e-18
2.26147176045,68,100,8.251537000000e-18
2.26147176045,70,0,3.771573000000e-19
2.26147176045,70,2,2.064263000000e-18
2.26147176045,70,4,3.846333000000e-18
2.26147176045,70,6,5.459647000000e-18
2.26147176045,70,8,7.535900000000e-18
2.26147176045,70,10,7.573530000000e-18
2.26147176045,70,12,7.305083000000e-18
2.26147176045,70,14,7.116780000000e-18
2.26147176045,70,16,6.843670000000e-18
2.26147176045,70,18,7.063010000000e-18
2.26147176045,70,20,7.338143000000e-18
2.26147176045,70,22,7.067017000000e-18
2.26147176045,70,24,7.238650000000e-18
2.26147176045,70,26,7.901070000000e-18
2.26147176045,70,28,7.152043000000e-18
2.26147176045,70,30,7.011120000000e-18
2.26147176045,70,32,8.027873000000e-18
2.26147176045,70,34,7.743777000000e-18
2.26147176045,70,36,7.704730000000e-18
2.26147176045,70,38,8.136607000000e-18
2.26147176045,70,40,7.893920000000e-18
2.26147176045,70,42,7.437263000000e-18
2.26147176045,70,44,8.822910000000e-18
2.26147176045,70,46,8.678950000000e-18
2.26147176045,70,48,8.055627000000e-18
2.26147176045,70,50,9.646440000000e-18
2.26147176045,70,52,1.031833000000e-17
2.26147176045,70,54,8.965940000000e-18
2.26147176045,70,56,1.117493000000e-17
2.26147176045,70,58,1.258783000000e-17
2.26147176045,70,60,1.169281000000e-17
2.26147176045,70,62,1.429063000000e-17
2.26147176045,70,64,1.918050000000e-17
2.26147176045,70,66,2.057213000000e-17
2.26147176045,70,68,5.220363000000e-17
2.26147176045,70,70,1.388179000000e-15
2.26147176045,70,72,5.139923000000e-17
2.26147176045,70,74,1.976047000000e-17
2.26147176045,70,76,1.845547000000e-17
2.26147176045,70,78,1.416260000000e-17
2.26147176045,70,80,1.165412000000e-17
2.26147176045,70,82,1.200300000000e-17
2.26147176045,70,84,1.134227000000e-17
2.26147176045,70,86,9.333243000000e-18
2.26147176045,70,88,8.481920000000e-18
2.26147176045,70,90,8.609187000000e-18
2.26147176045,70,92,7.923637000000e-18
2.26147176045,70,94,6.813793000000e-18
2.26147176045,70,96,6.981043000000e-18
2.26147176045,70,98,7.540220000000e-18
2.26147176045,70,100,8.328483000000e-18
2.26147176045,72,0,3.304323000000e-19
2.26147176045,72,2,1.769890000000e-18
2.26147176045,72,4,3.533423000000e-18
2.26147176045,72,6,5.096980000000e-18
2.26147176045,72,8,6.810667000000e-18
2.26147176045,72,10,7.013993000000e-18
2.26147176045,72,12,6.950897000000e-18
2.26147176045,72,14,6.661470000000e-18
2.26147176045,72,16,6.739537000000e-18
2.26147176045,72,18,6.929417000000e-18
2.26147176045,72,20,6.702863000000e-18
2.26147176045,72,22,6.991017000000e-18
2.26147176045,72,24,6.878770000000e-18
2.26147176045,72,26,7.177980000000e-18
2.26147176045,72,28,7.176377000000e-18
2.26147176045,72,30,7.487820000000e-18
2.26147176045,72,32,7.538513000000e-18
2.26147176045,72,34,7.994260000000e-18
2.26147176045,72,36,7.372300000000e-18
2.26147176045,72,38,7.348103000000e-18
2.26147176045,72,40,8.226843000000e-18
2.26147176045,72,42,7.728513000000e-18
2.26147176045,72,44,7.456900000000e-18
2.26147176045,72,46,8.522337000000e-18
2.26147176045,72,48,8.751727000000e-18
2.26147176045,72,50,8.187757000000e-18
2.26147176045,72,52,9.238943000000e-18
2.26147176045,72,54,1.019026000000e-17
2.26147176045,72,56,9.268880000000e-18
2.26147176045,72,58,1.030987000000e-17
2.26147176045,72,60,1.201140000000e-17
2.26147176045,72,62,1.113189000000e-17
2.26147176045,72,64,1.348190000000e-17
2.26147176045,72,66,1.838800000000e-17
2.26147176045,72,68,1.922273000000e-17
2.26147176045,72,70,5.032587000000e-17
2.26147176045,72,72,1.356119000000e-15
2.26147176045,72,74,4.902953000000e-17
2.26147176045,72,76,1.927880000000e-17
2.26147176045,72,78,1.851677000000e-17
2.26147176045,72,80,1.428577000000e-17
2.26147176045,72,82,1.208220000000e-17
2.26147176045,72,84,1.230503000000e-17
2.26147176045,72,86,1.092837000000e-17
2.26147176045,72,88,8.760697000000e-18
2.26147176045,72,90,8.004350000000e-18
2.26147176045,72,92,7.937540000000e-18
2.26147176045,72,94,6.912730000000e-18
2.26147176045,72,96,6.915363000000e-18
2.26147176045,72,98,7.522090000000e-18
2.26147176045,72,100,8.297547000000e-18
2.26147176045,74,0,3.328053000000e-19
2.26147176045,74,2,1.736287000000e-18
2.26147176045,74,4,3.230050000000e-18
2.26147176045,74,6,4.870823000000e-18
2.26147176045,74,8,6.419620000000e-18
2.26147176045,74,10,6.679183000000e-18
2.26147176045,74,12,6.951537000000e-18
2.26147176045,74,14,6.432033000000e-18
2.26147176045,74,16,6.106697000000e-18
2.26147176045,74,18,6.548090000000e-18
2.26147176045,74,20,6.395783000000e-18
2.26147176045,74,22,6.599383000000e-18
2.26147176045,74,24,6.702823000000e-18
2.26147176045,74,26,7.167840000000e-18
2.26147176045,74,28,7.202970000000e-18
2.26147176045,74,30,7.182470000000e-18
2.26147176045,74,32,7.064107000000e-18
2.26147176045,74,34,7.033283000000e-18
2.26147176045,74,36,7.240170000000e-18
2.26147176045,74,38,6.981990000000e-18
2.26147176045,74,40,6.895963000000e-18
2.26147176045,74,42,7.770583000000e-18
2.26147176045,74,44,7.317633000000e-18
2.26147176045,74,46,7.356433000000e-18
2.26147176045,74,48,8.265597000000e-18
2.26147176045,74,50,8.173777000000e-18
2.26147176045,74,52,7.791367000000e-18
2.26147176045,74,54,9.637630000000e-18
2.26147176045,74,56,9.129457000000e-18
2.26147176045,74,58,8.713543000000e-18
2.26147176045,74,60,9.843993000000e-18
2.26147176045,74,62,1.155320000000e-17
2.26147176045,74,64,1.049311000000e-17
2.26147176045,74,66,1.268657000000e-17
2.26147176045,74,68,1.781000000000e-17
2.26147176045,74,70,1.896280000000e-17
2.26147176045,74,72,4.805383000000e-17
2.26147176045,74,74,1.325424000000e-15
2.26147176045,74,76,4.796163000000e-17
2.26147176045,74,78,1.857780000000e-17
2.26147176045,74,80,1.792697000000e-17
2.26147176045,74,82,1.465530000000e-17
2.26147176045,74,84,1.222277000000e-17
2.26147176045,74,86,1.184723000000e-17
2.26147176045,74,88,1.114673000000e-17
2.26147176045,74,90,9.224073000000e-18
2.26147176045,74,92,8.108553000000e-18
2.26147176045,74,94,7.526870000000e-18
2.26147176045,74,96,7.324257000000e-18
2.26147176045,74,98,7.674463000000e-18
2.26147176045,74,100,8.447477000000e-18
2.26147176045,76,0,3.182707000000e-19
2.26147176045,76,2,1.664397000000e-18
2.26147176045,76,4,3.079930000000e-18
2.26147176045,76,6,4.625797000000e-18
2.26147176045,76,8,6.330670000000e-18
2.26147176045,76,10,6.431500000000e-18
2.26147176045,76,12,6.329700000000e-18
2.26147176045,76,14,6.045713000000e-18
2.26147176045,76,16,5.726213000000e-18
2.26147176045,76,18,5.898457000000e-18
2.26147176045,76,20,6.035883000000e-18
2.26147176045,76,22,6.286530000000e-18
2.26147176045,76,24,6.225213000000e-18
2.26147176045,76,26,7.047793000000e-18
2.26147176045,76,28,6.442710000000e-18
2.26147176045,76,30,6.121257000000e-18
2.26147176045,76,32,6.625487000000e-18
2.26147176045,76,34,6.725093000000e-18
2.26147176045,76,36,6.530233000000e-18
2.26147176045,76,38,6.659997000000e-18
2.26147176045,76,40,6.976447000000e-18
2.26147176045,76,42,6.965097000000e-18
2.26147176045,76,44,7.527160000000e-18
2.26147176045,76,46,6.978683000000e-18
2.26147176045,76,48,6.729200000000e-18
2.26147176045,76,50,7.929820000000e-18
2.26147176045,76,52,8.371803000000e-18
2.26147176045,76,54,7.614883000000e-18
2.26147176045,76,56,8.747533000000e-18
2.26147176045,76,58,9.180087000000e-18
2.26147176045,76,60,8.462013000000e-18
2.26147176045,76,62,1.003812000000e-17
2.26147176045,76,64,1.111963000000e-17
2.26147176045,76,66,1.076716000000e-17
2.26147176045,76,68,1.331940000000e-17
2.26147176045,76,70,1.737487000000e-17
2.26147176045,76,72,1.853707000000e-17
2.26147176045,76,74,4.705270000000e-17
2.26147176045,76,76,1.296926000000e-15
2.26147176045,76,78,4.709420000000e-17
2.26147176045,76,80,1.899497000000e-17
2.26147176045,76,82,1.781390000000e-17
2.26147176045,76,84,1.410057000000e-17
2.26147176045,76,86,1.096574000000e-17
2.26147176045,76,88,1.075094000000e-17
2.26147176045,76,90,1.035688000000e-17
2.26147176045,76,92,8.781073000000e-18
2.26147176045,76,94,7.422903000000e-18
2.26147176045,76,96,7.848600000000e-18
2.26147176045,76,98,8.331580000000e-18
2.26147176045,76,100,8.857140000000e-18
2.26147176045,78,0,2.949423000000e-19
2.26147176045,78,2,1.674307000000e-18
2.26147176045,78,4,3.033457000000e-18
2.26147176045,78,6,4.376597000000e-18
2.26147176045,78,8,5.902273000000e-18
