#0.79eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
50.05313462,2.50E-15
50.38315831,2.55E-15
50.71386955,2.61E-15
51.04521104,2.68E-15
51.37718279,2.74E-15
51.70984208,2.80E-15
52.04313163,2.86E-15
52.37705143,2.92E-15
52.71154419,2.98E-15
53.0467245,3.03E-15
53.38253507,3.07E-15
53.71891859,3.12E-15
54.05587507,3.16E-15
54.3935191,3.19E-15
54.73167879,3.22E-15
55.07046873,3.25E-15
55.40983163,3.28E-15
55.74976749,3.31E-15
56.09033361,3.34E-15
56.43141538,3.36E-15
56.77301282,3.38E-15
57.11524051,3.39E-15
57.45792657,3.40E-15
57.80112829,3.39E-15
58.14490297,3.38E-15
58.4892506,3.37E-15
58.83417119,3.34E-15
59.17966474,3.30E-15
59.52573125,3.26E-15
59.87237072,3.21E-15
60.21901018,3.15E-15
60.56679557,3.08E-15
60.91458095,3.00E-15
61.26293929,2.92E-15
61.61187058,2.84E-15
61.96137484,2.76E-15
62.31087909,2.67E-15
62.66152926,2.59E-15
63.01217944,2.51E-15
63.36340256,2.43E-15
63.71462569,2.35E-15
64.06699474,2.27E-15
64.41936378,2.20E-15
64.77230578,2.13E-15
65.12582074,2.06E-15
65.47990866,1.99E-15
65.83399658,1.93E-15
66.18865745,1.86E-15
66.54331833,1.80E-15
66.89912512,1.73E-15
67.25435895,1.67E-15
67.6107387,1.61E-15
67.96711845,1.55E-15
68.32407115,1.50E-15
68.68159682,1.45E-15
69.03912248,1.41E-15
69.3972211,1.38E-15
69.75531973,1.35E-15
70.11399131,1.32E-15
70.47323584,1.30E-15
70.83248038,1.29E-15
71.19172492,1.27E-15
71.55211537,1.26E-15
71.91193287,1.26E-15
72.27289628,1.25E-15
72.63385969,1.25E-15
72.9948231,1.25E-15
73.35635947,1.25E-15
73.71789584,1.24E-15
74.08000516,1.24E-15
74.44211449,1.24E-15
74.80479677,1.23E-15
75.16747906,1.23E-15
75.53016134,1.23E-15
75.89341659,1.22E-15
76.25724479,1.22E-15
76.62107299,1.22E-15
76.98490118,1.21E-15
77.34872938,1.21E-15
77.71313054,1.21E-15
78.07810466,1.21E-15
78.44250582,1.21E-15
78.80747993,1.21E-15
79.173027,1.21E-15
79.53800112,1.21E-15
79.90354819,1.21E-15
80.26909527,1.20E-15
80.6352153,1.20E-15
81.00133533,1.19E-15
81.36745536,1.18E-15
81.73357539,1.17E-15
82.10026838,1.16E-15
82.46638841,1.14E-15
82.8330814,1.13E-15
83.19977439,1.11E-15
83.56704034,1.10E-15
83.93373332,1.08E-15
84.30099927,1.06E-15
84.66826522,1.05E-15
85.03553116,1.03E-15
85.40279711,1.02E-15
85.77063602,1.00E-15
86.13790196,9.92E-16
86.50574087,9.79E-16
86.87357977,9.67E-16
87.24084572,9.55E-16
87.60868462,9.44E-16
87.97652353,9.32E-16
88.34436243,9.21E-16
88.71220134,9.10E-16
89.08004024,8.99E-16
89.44787914,8.88E-16
89.81629101,8.77E-16
90.18412991,8.66E-16
90.55196882,8.55E-16
90.91980772,8.44E-16
91.28764662,8.33E-16
91.65548553,8.23E-16
92.02332443,8.12E-16
92.39116334,8.03E-16
92.75900224,7.93E-16
93.12684115,7.85E-16
93.49410709,7.76E-16
93.861946,7.69E-16
94.22921195,7.62E-16
94.59705085,7.55E-16
94.9643168,7.48E-16
95.33158274,7.42E-16
95.69884869,7.35E-16
96.06611464,7.29E-16
96.43280763,7.23E-16
96.80007357,7.17E-16
97.16676656,7.12E-16
97.53345955,7.06E-16
97.90015254,7.00E-16
98.26627257,6.95E-16
98.63296556,6.90E-16
98.99908559,6.85E-16
99.36463266,6.80E-16
99.73075269,6.75E-16
100.0962998,6.71E-16
100.4618468,6.66E-16
100.8273939,6.61E-16
101.192368,6.57E-16
101.5573421,6.52E-16
101.9223163,6.47E-16
102.2867174,6.43E-16
102.6511186,6.39E-16
103.0149468,6.35E-16
103.3793479,6.31E-16
103.7426032,6.27E-16
104.1064314,6.24E-16
104.4696866,6.20E-16
104.8323689,6.16E-16
105.1956241,6.11E-16
105.5577335,6.06E-16
105.9198428,6.01E-16
106.2819521,5.96E-16
106.6440614,5.91E-16
107.0050249,5.87E-16
107.3665612,5.82E-16
107.7275246,5.78E-16
108.0879151,5.74E-16
108.4483055,5.70E-16
108.808123,5.66E-16
109.1673676,5.61E-16
109.5271851,5.57E-16
109.8858567,5.52E-16
110.2445282,5.48E-16
110.6026269,5.44E-16
110.9607255,5.40E-16
111.3182511,5.37E-16
111.6757768,5.34E-16
112.0327295,5.31E-16
112.3891093,5.28E-16
112.745489,5.25E-16
113.1012958,5.22E-16
113.4565296,5.19E-16
113.8117635,5.16E-16
114.1664243,5.13E-16
114.5205123,5.10E-16
114.8740272,5.08E-16
115.2275422,5.05E-16
115.5804842,5.02E-16
115.9328532,4.99E-16
116.2852223,4.97E-16
116.6370184,4.93E-16
116.9882415,4.90E-16
117.3388917,4.87E-16
117.6889689,4.83E-16
118.0390461,4.80E-16
118.3879774,4.76E-16
118.7369087,4.73E-16
119.085267,4.69E-16
119.4336254,4.65E-16
119.7808378,4.62E-16
120.1280502,4.58E-16
120.4741167,4.54E-16
120.8201832,4.51E-16
121.1656768,4.47E-16
121.5105974,4.44E-16
121.854945,4.41E-16
122.1987197,4.38E-16
122.5419214,4.35E-16
122.8845502,4.32E-16
123.2271789,4.29E-16
123.5686618,4.26E-16
123.9095716,4.24E-16
124.2504815,4.21E-16
124.5902455,4.19E-16
124.9294365,4.17E-16
125.2680546,4.15E-16
125.6066726,4.13E-16
125.9441448,4.11E-16
126.281044,4.09E-16
126.6173702,4.06E-16
126.9531235,4.04E-16
127.2883038,4.02E-16
127.6229111,3.99E-16
127.9569455,3.97E-16
128.2904069,3.95E-16
128.6227225,3.92E-16
128.955038,3.90E-16
129.2862076,3.87E-16
129.6168042,3.85E-16
129.9468279,3.82E-16
130.2762787,3.79E-16
130.6051564,3.76E-16
130.9328883,3.73E-16
131.2600472,3.70E-16
131.5866331,3.66E-16
131.9126461,3.63E-16
132.2380862,3.59E-16
132.5623803,3.55E-16
132.8861014,3.52E-16
133.2092496,3.48E-16
133.5318249,3.44E-16
133.8532542,3.40E-16
134.1741105,3.36E-16
134.494394,3.32E-16
134.8141044,3.28E-16
135.1326689,3.24E-16
135.4506605,3.19E-16
135.7675062,3.15E-16
136.0843518,3.11E-16
136.4000516,3.07E-16
136.7146054,3.02E-16
137.0285863,2.98E-16
137.3419942,2.94E-16
137.6548292,2.90E-16
137.9665182,2.86E-16
138.2770613,2.82E-16
138.5870315,2.78E-16
138.8964287,2.74E-16
139.2052529,2.71E-16
139.5129313,2.67E-16
139.8194637,2.64E-16
140.1254232,2.61E-16
140.4308097,2.58E-16
140.7350503,2.55E-16
141.0387179,2.52E-16
141.3412396,2.49E-16
141.6426154,2.46E-16
141.9434183,2.43E-16
142.2436481,2.41E-16
142.5427321,2.38E-16
142.8412431,2.36E-16
143.1386082,2.34E-16
143.4348274,2.31E-16
143.7304736,2.29E-16
144.0255469,2.28E-16
144.3189013,2.26E-16
144.6122557,2.24E-16
144.9038912,2.22E-16
145.1949537,2.20E-16
145.4854433,2.18E-16
145.7742141,2.16E-16
146.0624118,2.14E-16
146.3500367,2.13E-16
146.6365156,2.11E-16
146.9218485,2.10E-16
147.2066086,2.08E-16
147.4902227,2.07E-16
147.7726909,2.06E-16
148.0540131,2.05E-16
148.3347625,2.04E-16
148.6143659,2.03E-16
148.8933963,2.01E-16
149.1707079,2.00E-16
149.4474465,1.99E-16
149.7236122,1.97E-16
149.9980589,1.96E-16
150.2719328,1.95E-16
150.5446607,1.94E-16
150.8162427,1.93E-16
151.0872517,1.92E-16
151.3565419,1.91E-16
151.6252591,1.90E-16
151.8928304,1.90E-16
152.1592557,1.89E-16
152.4251082,1.88E-16
152.6898147,1.87E-16
152.9528023,1.85E-16
153.215217,1.84E-16
153.4770587,1.82E-16
153.7371815,1.81E-16
153.9961584,1.79E-16
154.2545624,1.78E-16
154.5118204,1.77E-16
154.7673596,1.75E-16
155.0223258,1.74E-16
155.2761461,1.73E-16
155.5288205,1.72E-16
155.780922,1.71E-16
156.0313045,1.70E-16
156.2805412,1.69E-16
156.5292048,1.68E-16
156.7761497,1.66E-16
157.0225215,1.64E-16
157.2671745,1.63E-16
157.5112545,1.61E-16
157.7541886,1.60E-16
157.9954038,1.58E-16
158.2360461,1.57E-16
158.4755425,1.55E-16
158.71332,1.54E-16
158.9505245,1.53E-16
159.1865831,1.52E-16
159.4209228,1.51E-16
159.6546896,1.49E-16
159.8873105,1.48E-16
160.1182125,1.47E-16
160.3485415,1.45E-16
160.5771517,1.43E-16
160.8051889,1.41E-16
161.0315072,1.40E-16
161.2566796,1.38E-16
161.4812791,1.36E-16
161.7041596,1.34E-16
161.9258943,1.32E-16
162.1464831,1.30E-16
162.3653529,1.29E-16
162.5836499,1.27E-16
162.8008009,1.26E-16
163.016233,1.24E-16
163.2310922,1.23E-16
163.4442325,1.21E-16
163.6562269,1.20E-16
163.8670753,1.18E-16
164.0767779,1.16E-16
164.2847616,1.15E-16
164.4921723,1.13E-16
164.6978641,1.11E-16
164.9024101,1.09E-16
165.1058101,1.07E-16
165.3080642,1.06E-16
165.5085994,1.04E-16
165.7085617,1.02E-16
165.9068051,1.01E-16
166.1039026,9.94E-17
166.2992812,9.81E-17
166.4940868,9.68E-17
166.6871736,9.56E-17
166.8791145,9.44E-17
167.0699094,9.33E-17
167.2589855,9.21E-17
167.4469156,9.10E-17
167.6336999,8.98E-17
167.8193382,8.85E-17
168.0032576,8.72E-17
168.1866041,8.59E-17
168.3682318,8.46E-17
168.5481405,8.32E-17
168.7269033,8.18E-17
168.9045203,8.04E-17
169.0809913,7.91E-17
169.2563163,7.77E-17
169.4299226,7.65E-17
169.6018099,7.52E-17
169.7731243,7.40E-17
169.9427198,7.29E-17
170.1111694,7.18E-17
170.2779001,7.08E-17
170.4434849,6.98E-17
170.6079238,6.88E-17
170.7712168,6.79E-17
170.9327909,6.70E-17
171.0926461,6.60E-17
171.2519283,6.51E-17
171.4094917,6.41E-17
171.5653363,6.31E-17
171.7206078,6.21E-17
171.8735876,6.11E-17
172.0259943,6.00E-17
172.1766822,5.90E-17
172.3262242,5.79E-17
172.4740473,5.68E-17
172.6207245,5.57E-17
172.7656828,5.46E-17
172.9094952,5.36E-17
173.0521617,5.25E-17
173.1931094,5.15E-17
173.3329111,5.06E-17
173.4709939,4.96E-17
173.6079308,4.87E-17
173.7431488,4.78E-17
173.877221,4.69E-17
174.0101472,4.61E-17
174.1413545,4.53E-17
174.2714159,4.45E-17
174.3997585,4.37E-17
174.5269551,4.30E-17
174.6524329,4.22E-17
174.7767647,4.15E-17
174.8993777,4.07E-17
175.0208447,4.00E-17
175.1405929,3.92E-17
175.2591952,3.85E-17
175.3766515,3.77E-17
175.492389,3.69E-17
175.6064076,3.61E-17
175.7192803,3.53E-17
175.8304341,3.45E-17
175.940442,3.37E-17
176.049304,3.29E-17
176.1564471,3.21E-17
176.2618713,3.13E-17
176.3661496,3.04E-17
176.4687091,2.96E-17
176.5701226,2.88E-17
176.6698173,2.80E-17
176.768366,2.72E-17
176.8657688,2.64E-17
176.9608798,2.57E-17
177.0548449,2.49E-17
177.1476641,2.42E-17
177.2387643,2.34E-17
177.3287187,2.27E-17
177.4169542,2.20E-17
177.5034708,2.13E-17
177.5888416,2.06E-17
177.6730664,1.99E-17
177.7549993,1.93E-17
177.8363593,1.86E-17
177.9154275,1.80E-17
177.9933498,1.74E-17
178.0701261,1.68E-17
178.1451836,1.61E-17
178.2185222,1.56E-17
178.2907149,1.50E-17
178.3611887,1.44E-17
178.4305166,1.38E-17
178.4981256,1.33E-17
178.5645887,1.27E-17
178.6293329,1.22E-17
178.6923583,1.17E-17
178.7542377,1.11E-17
178.8143983,1.06E-17
178.8734129,1.01E-17
178.9307087,9.64E-18
178.9862856,9.16E-18
179.0407166,8.68E-18
179.0934287,8.22E-18
179.1449949,7.77E-18
179.1948423,7.33E-18
179.2429707,6.91E-18
179.2899533,6.49E-18
179.3352169,6.08E-18
179.3793347,5.69E-18
179.4217335,5.31E-18
179.4624135,4.94E-18
179.5019476,4.58E-18
179.5397629,4.24E-18
179.5758592,3.90E-18
179.6108096,3.59E-18
179.6446141,3.28E-18
179.6761268,2.99E-18
179.7070665,2.71E-18
179.7357144,2.44E-18
179.7632164,2.19E-18
179.7889995,1.95E-18
179.8136367,1.72E-18
179.836555,1.51E-18
179.8577544,1.32E-18
179.877808,1.13E-18
179.8961426,9.61E-19
179.9133313,8.04E-19
179.9282282,6.62E-19
179.9425522,5.33E-19
179.9545843,4.18E-19
179.9654705,3.17E-19
179.9752108,2.30E-19
179.9832322,1.57E-19
179.9895347,9.81E-20
179.9941184,5.28E-20
179.9975561,2.15E-20
179.999275,4.08E-21
