#0.25eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
102.2867174,2.27E-15
102.6511186,2.25E-15
103.0149468,2.24E-15
103.3793479,2.22E-15
103.7426032,2.20E-15
104.1064314,2.19E-15
104.4696866,2.17E-15
104.8323689,2.16E-15
105.1956241,2.14E-15
105.5577335,2.13E-15
105.9198428,2.11E-15
106.2819521,2.09E-15
106.6440614,2.08E-15
107.0050249,2.06E-15
107.3665612,2.05E-15
107.7275246,2.03E-15
108.0879151,2.02E-15
108.4483055,2.00E-15
108.808123,1.99E-15
109.1673676,1.97E-15
109.5271851,1.96E-15
109.8858567,1.95E-15
110.2445282,1.93E-15
110.6026269,1.92E-15
110.9607255,1.90E-15
111.3182511,1.89E-15
111.6757768,1.87E-15
112.0327295,1.86E-15
112.3891093,1.85E-15
112.745489,1.83E-15
113.1012958,1.82E-15
113.4565296,1.81E-15
113.8117635,1.79E-15
114.1664243,1.78E-15
114.5205123,1.76E-15
114.8740272,1.75E-15
115.2275422,1.74E-15
115.5804842,1.73E-15
115.9328532,1.71E-15
116.2852223,1.70E-15
116.6370184,1.69E-15
116.9882415,1.67E-15
117.3388917,1.66E-15
117.6889689,1.65E-15
118.0390461,1.64E-15
118.3879774,1.62E-15
118.7369087,1.61E-15
119.085267,1.60E-15
119.4336254,1.59E-15
119.7808378,1.57E-15
120.1280502,1.56E-15
120.4741167,1.55E-15
120.8201832,1.54E-15
121.1656768,1.53E-15
121.5105974,1.51E-15
121.854945,1.50E-15
122.1987197,1.49E-15
122.5419214,1.48E-15
122.8845502,1.47E-15
123.2271789,1.46E-15
123.5686618,1.44E-15
123.9095716,1.43E-15
124.2504815,1.42E-15
124.5902455,1.41E-15
124.9294365,1.40E-15
125.2680546,1.39E-15
125.6066726,1.38E-15
125.9441448,1.37E-15
126.281044,1.36E-15
126.6173702,1.34E-15
126.9531235,1.33E-15
127.2883038,1.32E-15
127.6229111,1.31E-15
127.9569455,1.30E-15
128.2904069,1.29E-15
128.6227225,1.28E-15
128.955038,1.27E-15
129.2862076,1.26E-15
129.6168042,1.25E-15
129.9468279,1.24E-15
130.2762787,1.23E-15
130.6051564,1.22E-15
130.9328883,1.21E-15
131.2600472,1.20E-15
131.5866331,1.19E-15
131.9126461,1.18E-15
132.2380862,1.17E-15
132.5623803,1.16E-15
132.8861014,1.15E-15
133.2092496,1.14E-15
133.5318249,1.13E-15
133.8532542,1.12E-15
134.1741105,1.11E-15
134.494394,1.10E-15
134.8141044,1.09E-15
135.1326689,1.08E-15
135.4506605,1.08E-15
135.7675062,1.07E-15
136.0843518,1.06E-15
136.4000516,1.05E-15
136.7146054,1.04E-15
137.0285863,1.03E-15
137.3419942,1.02E-15
137.6548292,1.01E-15
137.9665182,1.00E-15
138.2770613,9.95E-16
138.5870315,9.86E-16
138.8964287,9.78E-16
139.2052529,9.69E-16
139.5129313,9.61E-16
139.8194637,9.52E-16
140.1254232,9.44E-16
140.4308097,9.35E-16
140.7350503,9.27E-16
141.0387179,9.19E-16
141.3412396,9.11E-16
141.6426154,9.02E-16
141.9434183,8.94E-16
142.2436481,8.86E-16
142.5427321,8.78E-16
142.8412431,8.70E-16
143.1386082,8.62E-16
143.4348274,8.54E-16
143.7304736,8.46E-16
144.0255469,8.39E-16
144.3189013,8.31E-16
144.6122557,8.23E-16
144.9038912,8.15E-16
145.1949537,8.08E-16
145.4854433,8.00E-16
145.7742141,7.93E-16
146.0624118,7.85E-16
146.3500367,7.78E-16
146.6365156,7.70E-16
146.9218485,7.63E-16
147.2066086,7.56E-16
147.4902227,7.48E-16
147.7726909,7.41E-16
148.0540131,7.34E-16
148.3347625,7.27E-16
148.6143659,7.20E-16
148.8933963,7.13E-16
149.1707079,7.05E-16
149.4474465,6.99E-16
149.7236122,6.92E-16
149.9980589,6.85E-16
150.2719328,6.78E-16
150.5446607,6.71E-16
150.8162427,6.64E-16
151.0872517,6.58E-16
151.3565419,6.51E-16
151.6252591,6.44E-16
151.8928304,6.38E-16
152.1592557,6.31E-16
152.4251082,6.24E-16
152.6898147,6.18E-16
152.9528023,6.12E-16
153.215217,6.05E-16
153.4770587,5.99E-16
153.7371815,5.92E-16
153.9961584,5.86E-16
154.2545624,5.80E-16
154.5118204,5.74E-16
154.7673596,5.67E-16
155.0223258,5.61E-16
155.2761461,5.55E-16
155.5288205,5.49E-16
155.780922,5.43E-16
156.0313045,5.37E-16
156.2805412,5.31E-16
156.5292048,5.25E-16
156.7761497,5.19E-16
157.0225215,5.14E-16
157.2671745,5.08E-16
157.5112545,5.02E-16
157.7541886,4.96E-16
157.9954038,4.91E-16
158.2360461,4.85E-16
158.4755425,4.79E-16
158.71332,4.74E-16
158.9505245,4.68E-16
159.1865831,4.63E-16
159.4209228,4.57E-16
159.6546896,4.52E-16
159.8873105,4.46E-16
160.1182125,4.41E-16
160.3485415,4.36E-16
160.5771517,4.30E-16
160.8051889,4.25E-16
161.0315072,4.20E-16
161.2566796,4.15E-16
161.4812791,4.10E-16
161.7041596,4.05E-16
161.9258943,3.99E-16
162.1464831,3.94E-16
162.3653529,3.89E-16
162.5836499,3.84E-16
162.8008009,3.79E-16
163.016233,3.74E-16
163.2310922,3.70E-16
163.4442325,3.65E-16
163.6562269,3.60E-16
163.8670753,3.55E-16
164.0767779,3.50E-16
164.2847616,3.46E-16
164.4921723,3.41E-16
164.6978641,3.36E-16
164.9024101,3.32E-16
165.1058101,3.27E-16
165.3080642,3.23E-16
165.5085994,3.18E-16
165.7085617,3.14E-16
165.9068051,3.09E-16
166.1039026,3.05E-16
166.2992812,3.00E-16
166.4940868,2.96E-16
166.6871736,2.92E-16
166.8791145,2.87E-16
167.0699094,2.83E-16
167.2589855,2.79E-16
167.4469156,2.75E-16
167.6336999,2.71E-16
167.8193382,2.66E-16
168.0032576,2.62E-16
168.1866041,2.58E-16
168.3682318,2.54E-16
168.5481405,2.50E-16
168.7269033,2.46E-16
168.9045203,2.42E-16
169.0809913,2.38E-16
169.2563163,2.35E-16
169.4299226,2.31E-16
169.6018099,2.27E-16
169.7731243,2.23E-16
169.9427198,2.19E-16
170.1111694,2.16E-16
170.2779001,2.12E-16
170.4434849,2.08E-16
170.6079238,2.05E-16
170.7712168,2.01E-16
170.9327909,1.98E-16
171.0926461,1.94E-16
171.2519283,1.91E-16
171.4094917,1.87E-16
171.5653363,1.84E-16
171.7206078,1.80E-16
171.8735876,1.77E-16
172.0259943,1.74E-16
172.1766822,1.70E-16
172.3262242,1.67E-16
172.4740473,1.64E-16
172.6207245,1.61E-16
172.7656828,1.57E-16
172.9094952,1.54E-16
173.0521617,1.51E-16
173.1931094,1.48E-16
173.3329111,1.45E-16
173.4709939,1.42E-16
173.6079308,1.39E-16
173.7431488,1.36E-16
173.877221,1.33E-16
174.0101472,1.30E-16
174.1413545,1.27E-16
174.2714159,1.24E-16
174.3997585,1.22E-16
174.5269551,1.19E-16
174.6524329,1.16E-16
174.7767647,1.13E-16
174.8993777,1.11E-16
175.0208447,1.08E-16
175.1405929,1.06E-16
175.2591952,1.03E-16
175.3766515,1.00E-16
175.492389,9.79E-17
175.6064076,9.54E-17
175.7192803,9.29E-17
175.8304341,9.05E-17
175.940442,8.81E-17
176.049304,8.58E-17
176.1564471,8.34E-17
176.2618713,8.11E-17
176.3661496,7.89E-17
176.4687091,7.66E-17
176.5701226,7.44E-17
176.6698173,7.23E-17
176.768366,7.01E-17
176.8657688,6.80E-17
176.9608798,6.59E-17
177.0548449,6.39E-17
177.1476641,6.19E-17
177.2387643,5.99E-17
177.3287187,5.80E-17
177.4169542,5.60E-17
177.5034708,5.42E-17
177.5888416,5.23E-17
177.6730664,5.05E-17
177.7549993,4.87E-17
177.8363593,4.69E-17
177.9154275,4.52E-17
177.9933498,4.35E-17
178.0701261,4.19E-17
178.1451836,4.02E-17
178.2185222,3.86E-17
178.2907149,3.71E-17
178.3611887,3.55E-17
178.4305166,3.40E-17
178.4981256,3.26E-17
178.5645887,3.11E-17
178.6293329,2.97E-17
178.6923583,2.84E-17
178.7542377,2.70E-17
178.8143983,2.57E-17
178.8734129,2.44E-17
178.9307087,2.32E-17
178.9862856,2.20E-17
179.0407166,2.08E-17
179.0934287,1.97E-17
179.1449949,1.86E-17
179.1948423,1.75E-17
179.2429707,1.64E-17
179.2899533,1.54E-17
179.3352169,1.44E-17
179.3793347,1.35E-17
179.4217335,1.25E-17
179.4624135,1.17E-17
179.5019476,1.08E-17
179.5397629,9.98E-18
179.5758592,9.19E-18
179.6108096,8.44E-18
179.6446141,7.71E-18
179.6761268,7.02E-18
179.7070665,6.36E-18
179.7357144,5.73E-18
179.7632164,5.14E-18
179.7889995,4.57E-18
179.8136367,4.05E-18
179.836555,3.55E-18
179.8577544,3.08E-18
179.877808,2.65E-18
179.8961426,2.25E-18
179.9133313,1.89E-18
179.9282282,1.55E-18
179.9425522,1.25E-18
179.9545843,9.80E-19
179.9654705,7.44E-19
179.9752108,5.40E-19
179.9832322,3.68E-19
179.9895347,2.30E-19
179.9941184,1.24E-19
179.9975561,5.04E-20
179.999275,9.56E-21
