#0.63eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
31.94583483,7.68E-15
32.22744358,7.60E-15
32.51002637,7.52E-15
32.79358318,7.45E-15
33.07811402,7.38E-15
33.36356159,7.32E-15
33.6499832,7.28E-15
33.93732153,7.24E-15
34.2255766,7.22E-15
34.51480569,7.22E-15
34.80495152,7.22E-15
35.09601408,7.24E-15
35.38799337,7.26E-15
35.6808894,7.28E-15
35.97470215,7.31E-15
36.26937435,7.32E-15
36.56502057,7.33E-15
36.86152623,7.33E-15
37.15889132,7.31E-15
37.45717315,7.29E-15
37.75631442,7.25E-15
38.05631512,7.20E-15
38.35723255,7.14E-15
38.65895213,7.07E-15
38.96158844,7.00E-15
39.26502688,6.93E-15
39.56932477,6.86E-15
39.87448209,6.79E-15
40.18049885,6.73E-15
40.48731775,6.68E-15
40.79493879,6.64E-15
41.10341926,6.61E-15
41.41270188,6.58E-15
41.72278664,6.56E-15
42.03373084,6.53E-15
42.34541988,6.51E-15
42.65791106,6.48E-15
42.97120438,6.44E-15
43.28529984,6.39E-15
43.60014015,6.34E-15
43.9157826,6.27E-15
44.23222719,6.20E-15
44.54935933,6.12E-15
44.86729361,6.04E-15
45.18603003,5.94E-15
45.505454,5.85E-15
45.82562282,5.75E-15
46.14653648,5.66E-15
46.46819499,5.57E-15
46.79054104,5.49E-15
47.11368924,5.41E-15
47.43746769,5.35E-15
47.76199099,5.29E-15
48.08725913,5.24E-15
48.41315752,5.18E-15
48.73980076,5.13E-15
49.06713155,5.08E-15
49.39514988,5.01E-15
49.72379848,4.95E-15
50.05313462,4.87E-15
50.38315831,4.78E-15
50.71386955,4.68E-15
51.04521104,4.58E-15
51.37718279,4.46E-15
51.70984208,4.33E-15
52.04313163,4.21E-15
52.37705143,4.08E-15
52.71154419,3.95E-15
53.0467245,3.82E-15
53.38253507,3.70E-15
53.71891859,3.59E-15
54.05587507,3.49E-15
54.3935191,3.40E-15
54.73167879,3.33E-15
55.07046873,3.26E-15
55.40983163,3.20E-15
55.74976749,3.14E-15
56.09033361,3.09E-15
56.43141538,3.04E-15
56.77301282,3.00E-15
57.11524051,2.95E-15
57.45792657,2.89E-15
57.80112829,2.84E-15
58.14490297,2.78E-15
58.4892506,2.72E-15
58.83417119,2.65E-15
59.17966474,2.59E-15
59.52573125,2.52E-15
59.87237072,2.46E-15
60.21901018,2.39E-15
60.56679557,2.34E-15
60.91458095,2.28E-15
61.26293929,2.23E-15
61.61187058,2.19E-15
61.96137484,2.16E-15
62.31087909,2.14E-15
62.66152926,2.12E-15
63.01217944,2.10E-15
63.36340256,2.09E-15
63.71462569,2.08E-15
64.06699474,2.07E-15
64.41936378,2.07E-15
64.77230578,2.07E-15
65.12582074,2.07E-15
65.47990866,2.07E-15
65.83399658,2.06E-15
66.18865745,2.06E-15
66.54331833,2.06E-15
66.89912512,2.06E-15
67.25435895,2.07E-15
67.6107387,2.07E-15
67.96711845,2.08E-15
68.32407115,2.10E-15
68.68159682,2.12E-15
69.03912248,2.15E-15
69.3972211,2.18E-15
69.75531973,2.22E-15
70.11399131,2.26E-15
70.47323584,2.31E-15
70.83248038,2.35E-15
71.19172492,2.39E-15
71.55211537,2.44E-15
71.91193287,2.48E-15
72.27289628,2.51E-15
72.63385969,2.54E-15
72.9948231,2.56E-15
73.35635947,2.57E-15
73.71789584,2.57E-15
74.08000516,2.57E-15
74.44211449,2.56E-15
74.80479677,2.54E-15
75.16747906,2.51E-15
75.53016134,2.48E-15
75.89341659,2.44E-15
76.25724479,2.40E-15
76.62107299,2.36E-15
76.98490118,2.31E-15
77.34872938,2.26E-15
77.71313054,2.21E-15
78.07810466,2.16E-15
78.44250582,2.11E-15
78.80747993,2.07E-15
79.173027,2.02E-15
79.53800112,1.97E-15
79.90354819,1.93E-15
80.26909527,1.88E-15
80.6352153,1.84E-15
81.00133533,1.80E-15
81.36745536,1.75E-15
81.73357539,1.71E-15
82.10026838,1.67E-15
82.46638841,1.63E-15
82.8330814,1.59E-15
83.19977439,1.55E-15
83.56704034,1.51E-15
83.93373332,1.47E-15
84.30099927,1.43E-15
84.66826522,1.40E-15
85.03553116,1.36E-15
85.40279711,1.33E-15
85.77063602,1.30E-15
86.13790196,1.27E-15
86.50574087,1.24E-15
86.87357977,1.21E-15
87.24084572,1.18E-15
87.60868462,1.16E-15
87.97652353,1.13E-15
88.34436243,1.11E-15
88.71220134,1.09E-15
89.08004024,1.07E-15
89.44787914,1.05E-15
89.81629101,1.03E-15
90.18412991,1.01E-15
90.55196882,9.88E-16
90.91980772,9.72E-16
91.28764662,9.56E-16
91.65548553,9.41E-16
92.02332443,9.27E-16
92.39116334,9.14E-16
92.75900224,9.03E-16
93.12684115,8.92E-16
93.49410709,8.83E-16
93.861946,8.75E-16
94.22921195,8.69E-16
94.59705085,8.64E-16
94.9643168,8.61E-16
95.33158274,8.58E-16
95.69884869,8.57E-16
96.06611464,8.56E-16
96.43280763,8.56E-16
96.80007357,8.56E-16
97.16676656,8.57E-16
97.53345955,8.58E-16
97.90015254,8.60E-16
98.26627257,8.61E-16
98.63296556,8.62E-16
98.99908559,8.63E-16
99.36463266,8.63E-16
99.73075269,8.63E-16
100.0962998,8.62E-16
100.4618468,8.61E-16
100.8273939,8.59E-16
101.192368,8.57E-16
101.5573421,8.55E-16
101.9223163,8.53E-16
102.2867174,8.51E-16
102.6511186,8.49E-16
103.0149468,8.46E-16
103.3793479,8.43E-16
103.7426032,8.39E-16
104.1064314,8.36E-16
104.4696866,8.33E-16
104.8323689,8.30E-16
105.1956241,8.27E-16
105.5577335,8.25E-16
105.9198428,8.23E-16
106.2819521,8.20E-16
106.6440614,8.18E-16
107.0050249,8.15E-16
107.3665612,8.12E-16
107.7275246,8.08E-16
108.0879151,8.05E-16
108.4483055,8.01E-16
108.808123,7.97E-16
109.1673676,7.93E-16
109.5271851,7.89E-16
109.8858567,7.84E-16
110.2445282,7.79E-16
110.6026269,7.74E-16
110.9607255,7.68E-16
111.3182511,7.62E-16
111.6757768,7.56E-16
112.0327295,7.49E-16
112.3891093,7.42E-16
112.745489,7.35E-16
113.1012958,7.28E-16
113.4565296,7.21E-16
113.8117635,7.13E-16
114.1664243,7.06E-16
114.5205123,6.98E-16
114.8740272,6.90E-16
115.2275422,6.83E-16
115.5804842,6.75E-16
115.9328532,6.67E-16
116.2852223,6.59E-16
116.6370184,6.52E-16
116.9882415,6.44E-16
117.3388917,6.37E-16
117.6889689,6.30E-16
118.0390461,6.23E-16
118.3879774,6.16E-16
118.7369087,6.09E-16
119.085267,6.02E-16
119.4336254,5.96E-16
119.7808378,5.89E-16
120.1280502,5.82E-16
120.4741167,5.76E-16
120.8201832,5.69E-16
121.1656768,5.63E-16
121.5105974,5.58E-16
121.854945,5.52E-16
122.1987197,5.46E-16
122.5419214,5.41E-16
122.8845502,5.35E-16
123.2271789,5.30E-16
123.5686618,5.24E-16
123.9095716,5.19E-16
124.2504815,5.14E-16
124.5902455,5.09E-16
124.9294365,5.05E-16
125.2680546,5.00E-16
125.6066726,4.96E-16
125.9441448,4.92E-16
126.281044,4.87E-16
126.6173702,4.83E-16
126.9531235,4.79E-16
127.2883038,4.75E-16
127.6229111,4.71E-16
127.9569455,4.67E-16
128.2904069,4.64E-16
128.6227225,4.60E-16
128.955038,4.56E-16
129.2862076,4.53E-16
129.6168042,4.49E-16
129.9468279,4.45E-16
130.2762787,4.41E-16
130.6051564,4.37E-16
130.9328883,4.33E-16
131.2600472,4.29E-16
131.5866331,4.25E-16
131.9126461,4.21E-16
132.2380862,4.17E-16
132.5623803,4.13E-16
132.8861014,4.09E-16
133.2092496,4.05E-16
133.5318249,4.01E-16
133.8532542,3.97E-16
134.1741105,3.92E-16
134.494394,3.88E-16
134.8141044,3.83E-16
135.1326689,3.79E-16
135.4506605,3.75E-16
135.7675062,3.71E-16
136.0843518,3.68E-16
136.4000516,3.64E-16
136.7146054,3.61E-16
137.0285863,3.57E-16
137.3419942,3.54E-16
137.6548292,3.51E-16
137.9665182,3.48E-16
138.2770613,3.45E-16
138.5870315,3.42E-16
138.8964287,3.39E-16
139.2052529,3.36E-16
139.5129313,3.33E-16
139.8194637,3.31E-16
140.1254232,3.29E-16
140.4308097,3.27E-16
140.7350503,3.25E-16
141.0387179,3.23E-16
141.3412396,3.21E-16
141.6426154,3.19E-16
141.9434183,3.17E-16
142.2436481,3.15E-16
142.5427321,3.12E-16
142.8412431,3.10E-16
143.1386082,3.07E-16
143.4348274,3.05E-16
143.7304736,3.03E-16
144.0255469,3.00E-16
144.3189013,2.98E-16
144.6122557,2.95E-16
144.9038912,2.93E-16
145.1949537,2.90E-16
145.4854433,2.88E-16
145.7742141,2.85E-16
146.0624118,2.82E-16
146.3500367,2.79E-16
146.6365156,2.76E-16
146.9218485,2.73E-16
147.2066086,2.70E-16
147.4902227,2.66E-16
147.7726909,2.63E-16
148.0540131,2.60E-16
148.3347625,2.57E-16
148.6143659,2.54E-16
148.8933963,2.51E-16
149.1707079,2.48E-16
149.4474465,2.45E-16
149.7236122,2.42E-16
149.9980589,2.40E-16
150.2719328,2.37E-16
150.5446607,2.34E-16
150.8162427,2.31E-16
151.0872517,2.28E-16
151.3565419,2.26E-16
151.6252591,2.23E-16
151.8928304,2.20E-16
152.1592557,2.18E-16
152.4251082,2.16E-16
152.6898147,2.13E-16
152.9528023,2.11E-16
153.215217,2.09E-16
153.4770587,2.06E-16
153.7371815,2.04E-16
153.9961584,2.02E-16
154.2545624,2.00E-16
154.5118204,1.98E-16
154.7673596,1.96E-16
155.0223258,1.94E-16
155.2761461,1.91E-16
155.5288205,1.89E-16
155.780922,1.87E-16
156.0313045,1.85E-16
156.2805412,1.83E-16
156.5292048,1.81E-16
156.7761497,1.79E-16
157.0225215,1.77E-16
157.2671745,1.75E-16
157.5112545,1.74E-16
157.7541886,1.72E-16
157.9954038,1.70E-16
158.2360461,1.68E-16
158.4755425,1.66E-16
158.71332,1.65E-16
158.9505245,1.63E-16
159.1865831,1.61E-16
159.4209228,1.60E-16
159.6546896,1.58E-16
159.8873105,1.56E-16
160.1182125,1.55E-16
160.3485415,1.53E-16
160.5771517,1.52E-16
160.8051889,1.50E-16
161.0315072,1.49E-16
161.2566796,1.48E-16
161.4812791,1.46E-16
161.7041596,1.45E-16
161.9258943,1.44E-16
162.1464831,1.42E-16
162.3653529,1.41E-16
162.5836499,1.40E-16
162.8008009,1.38E-16
163.016233,1.37E-16
163.2310922,1.36E-16
163.4442325,1.34E-16
163.6562269,1.33E-16
163.8670753,1.32E-16
164.0767779,1.30E-16
164.2847616,1.29E-16
164.4921723,1.28E-16
164.6978641,1.26E-16
164.9024101,1.25E-16
165.1058101,1.23E-16
165.3080642,1.22E-16
165.5085994,1.20E-16
165.7085617,1.19E-16
165.9068051,1.17E-16
166.1039026,1.16E-16
166.2992812,1.14E-16
166.4940868,1.12E-16
166.6871736,1.11E-16
166.8791145,1.09E-16
167.0699094,1.07E-16
167.2589855,1.06E-16
167.4469156,1.04E-16
167.6336999,1.02E-16
167.8193382,1.01E-16
168.0032576,9.91E-17
168.1866041,9.74E-17
168.3682318,9.58E-17
168.5481405,9.41E-17
168.7269033,9.25E-17
168.9045203,9.08E-17
169.0809913,8.91E-17
169.2563163,8.75E-17
169.4299226,8.58E-17
169.6018099,8.42E-17
169.7731243,8.26E-17
169.9427198,8.10E-17
170.1111694,7.94E-17
170.2779001,7.78E-17
170.4434849,7.63E-17
170.6079238,7.48E-17
170.7712168,7.33E-17
170.9327909,7.19E-17
171.0926461,7.04E-17
171.2519283,6.91E-17
171.4094917,6.77E-17
171.5653363,6.64E-17
171.7206078,6.51E-17
171.8735876,6.39E-17
172.0259943,6.26E-17
172.1766822,6.14E-17
172.3262242,6.03E-17
172.4740473,5.91E-17
172.6207245,5.80E-17
172.7656828,5.69E-17
172.9094952,5.58E-17
173.0521617,5.47E-17
173.1931094,5.36E-17
173.3329111,5.26E-17
173.4709939,5.15E-17
173.6079308,5.05E-17
173.7431488,4.95E-17
173.877221,4.85E-17
174.0101472,4.75E-17
174.1413545,4.65E-17
174.2714159,4.56E-17
174.3997585,4.47E-17
174.5269551,4.37E-17
174.6524329,4.28E-17
174.7767647,4.19E-17
174.8993777,4.10E-17
175.0208447,4.02E-17
175.1405929,3.93E-17
175.2591952,3.84E-17
175.3766515,3.76E-17
175.492389,3.68E-17
175.6064076,3.59E-17
175.7192803,3.51E-17
175.8304341,3.43E-17
175.940442,3.35E-17
176.049304,3.27E-17
176.1564471,3.19E-17
176.2618713,3.11E-17
176.3661496,3.04E-17
176.4687091,2.96E-17
176.5701226,2.88E-17
176.6698173,2.81E-17
176.768366,2.73E-17
176.8657688,2.66E-17
176.9608798,2.58E-17
177.0548449,2.51E-17
177.1476641,2.44E-17
177.2387643,2.36E-17
177.3287187,2.29E-17
177.4169542,2.22E-17
177.5034708,2.15E-17
177.5888416,2.08E-17
177.6730664,2.01E-17
177.7549993,1.94E-17
177.8363593,1.88E-17
177.9154275,1.81E-17
177.9933498,1.75E-17
178.0701261,1.68E-17
178.1451836,1.62E-17
178.2185222,1.56E-17
178.2907149,1.49E-17
178.3611887,1.43E-17
178.4305166,1.37E-17
178.4981256,1.32E-17
178.5645887,1.26E-17
178.6293329,1.20E-17
178.6923583,1.15E-17
178.7542377,1.09E-17
178.8143983,1.04E-17
178.8734129,9.91E-18
178.9307087,9.41E-18
178.9862856,8.92E-18
179.0407166,8.44E-18
179.0934287,7.98E-18
179.1449949,7.53E-18
179.1948423,7.10E-18
179.2429707,6.67E-18
179.2899533,6.26E-18
179.3352169,5.86E-18
179.3793347,5.47E-18
179.4217335,5.10E-18
179.4624135,4.74E-18
179.5019476,4.39E-18
179.5397629,4.06E-18
179.5758592,3.74E-18
179.6108096,3.43E-18
179.6446141,3.14E-18
179.6761268,2.86E-18
179.7070665,2.59E-18
179.7357144,2.33E-18
179.7632164,2.09E-18
179.7889995,1.86E-18
179.8136367,1.65E-18
179.836555,1.44E-18
179.8577544,1.25E-18
179.877808,1.08E-18
179.8961426,9.16E-19
179.9133313,7.67E-19
179.9282282,6.31E-19
179.9425522,5.08E-19
179.9545843,3.99E-19
179.9654705,3.03E-19
179.9752108,2.20E-19
179.9832322,1.50E-19
179.9895347,9.35E-20
179.9941184,5.04E-20
179.9975561,2.05E-20
179.999275,3.89E-21
