#0.31eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
54.73167879,4.68E-15
55.07046873,4.66E-15
55.40983163,4.64E-15
55.74976749,4.62E-15
56.09033361,4.61E-15
56.43141538,4.59E-15
56.77301282,4.57E-15
57.11524051,4.55E-15
57.45792657,4.53E-15
57.80112829,4.51E-15
58.14490297,4.49E-15
58.4892506,4.47E-15
58.83417119,4.45E-15
59.17966474,4.44E-15
59.52573125,4.42E-15
59.87237072,4.40E-15
60.21901018,4.38E-15
60.56679557,4.36E-15
60.91458095,4.34E-15
61.26293929,4.32E-15
61.61187058,4.30E-15
61.96137484,4.28E-15
62.31087909,4.26E-15
62.66152926,4.24E-15
63.01217944,4.22E-15
63.36340256,4.20E-15
63.71462569,4.18E-15
64.06699474,4.15E-15
64.41936378,4.13E-15
64.77230578,4.11E-15
65.12582074,4.09E-15
65.47990866,4.06E-15
65.83399658,4.04E-15
66.18865745,4.02E-15
66.54331833,3.99E-15
66.89912512,3.97E-15
67.25435895,3.94E-15
67.6107387,3.91E-15
67.96711845,3.89E-15
68.32407115,3.86E-15
68.68159682,3.84E-15
69.03912248,3.81E-15
69.3972211,3.78E-15
69.75531973,3.76E-15
70.11399131,3.73E-15
70.47323584,3.70E-15
70.83248038,3.67E-15
71.19172492,3.65E-15
71.55211537,3.62E-15
71.91193287,3.59E-15
72.27289628,3.56E-15
72.63385969,3.53E-15
72.9948231,3.51E-15
73.35635947,3.48E-15
73.71789584,3.45E-15
74.08000516,3.42E-15
74.44211449,3.39E-15
74.80479677,3.37E-15
75.16747906,3.34E-15
75.53016134,3.31E-15
75.89341659,3.28E-15
76.25724479,3.26E-15
76.62107299,3.23E-15
76.98490118,3.20E-15
77.34872938,3.18E-15
77.71313054,3.15E-15
78.07810466,3.13E-15
78.44250582,3.11E-15
78.80747993,3.08E-15
79.173027,3.06E-15
79.53800112,3.04E-15
79.90354819,3.02E-15
80.26909527,2.99E-15
80.6352153,2.97E-15
81.00133533,2.95E-15
81.36745536,2.93E-15
81.73357539,2.91E-15
82.10026838,2.89E-15
82.46638841,2.87E-15
82.8330814,2.85E-15
83.19977439,2.84E-15
83.56704034,2.82E-15
83.93373332,2.80E-15
84.30099927,2.78E-15
84.66826522,2.77E-15
85.03553116,2.75E-15
85.40279711,2.74E-15
85.77063602,2.72E-15
86.13790196,2.71E-15
86.50574087,2.69E-15
86.87357977,2.68E-15
87.24084572,2.66E-15
87.60868462,2.65E-15
87.97652353,2.63E-15
88.34436243,2.62E-15
88.71220134,2.61E-15
89.08004024,2.59E-15
89.44787914,2.58E-15
89.81629101,2.57E-15
90.18412991,2.55E-15
90.55196882,2.54E-15
90.91980772,2.53E-15
91.28764662,2.52E-15
91.65548553,2.50E-15
92.02332443,2.49E-15
92.39116334,2.48E-15
92.75900224,2.46E-15
93.12684115,2.45E-15
93.49410709,2.44E-15
93.861946,2.42E-15
94.22921195,2.41E-15
94.59705085,2.40E-15
94.9643168,2.38E-15
95.33158274,2.37E-15
95.69884869,2.35E-15
96.06611464,2.34E-15
96.43280763,2.32E-15
96.80007357,2.31E-15
97.16676656,2.29E-15
97.53345955,2.28E-15
97.90015254,2.26E-15
98.26627257,2.25E-15
98.63296556,2.23E-15
98.99908559,2.22E-15
99.36463266,2.20E-15
99.73075269,2.19E-15
100.0962998,2.17E-15
100.4618468,2.15E-15
100.8273939,2.14E-15
101.192368,2.12E-15
101.5573421,2.10E-15
101.9223163,2.09E-15
102.2867174,2.07E-15
102.6511186,2.05E-15
103.0149468,2.03E-15
103.3793479,2.02E-15
103.7426032,2.00E-15
104.1064314,1.98E-15
104.4696866,1.97E-15
104.8323689,1.95E-15
105.1956241,1.93E-15
105.5577335,1.91E-15
105.9198428,1.89E-15
106.2819521,1.88E-15
106.6440614,1.86E-15
107.0050249,1.84E-15
107.3665612,1.82E-15
107.7275246,1.81E-15
108.0879151,1.79E-15
108.4483055,1.77E-15
108.808123,1.75E-15
109.1673676,1.74E-15
109.5271851,1.72E-15
109.8858567,1.70E-15
110.2445282,1.69E-15
110.6026269,1.67E-15
110.9607255,1.65E-15
111.3182511,1.64E-15
111.6757768,1.62E-15
112.0327295,1.60E-15
112.3891093,1.59E-15
112.745489,1.57E-15
113.1012958,1.56E-15
113.4565296,1.54E-15
113.8117635,1.52E-15
114.1664243,1.51E-15
114.5205123,1.49E-15
114.8740272,1.48E-15
115.2275422,1.46E-15
115.5804842,1.45E-15
115.9328532,1.43E-15
116.2852223,1.42E-15
116.6370184,1.40E-15
116.9882415,1.39E-15
117.3388917,1.37E-15
117.6889689,1.36E-15
118.0390461,1.35E-15
118.3879774,1.33E-15
118.7369087,1.32E-15
119.085267,1.31E-15
119.4336254,1.29E-15
119.7808378,1.28E-15
120.1280502,1.27E-15
120.4741167,1.25E-15
120.8201832,1.24E-15
121.1656768,1.23E-15
121.5105974,1.22E-15
121.854945,1.21E-15
122.1987197,1.19E-15
122.5419214,1.18E-15
122.8845502,1.17E-15
123.2271789,1.16E-15
123.5686618,1.15E-15
123.9095716,1.14E-15
124.2504815,1.13E-15
124.5902455,1.12E-15
124.9294365,1.11E-15
125.2680546,1.10E-15
125.6066726,1.08E-15
125.9441448,1.07E-15
126.281044,1.06E-15
126.6173702,1.05E-15
126.9531235,1.04E-15
127.2883038,1.03E-15
127.6229111,1.03E-15
127.9569455,1.02E-15
128.2904069,1.01E-15
128.6227225,9.97E-16
128.955038,9.88E-16
129.2862076,9.79E-16
129.6168042,9.70E-16
129.9468279,9.61E-16
130.2762787,9.52E-16
130.6051564,9.44E-16
130.9328883,9.35E-16
131.2600472,9.27E-16
131.5866331,9.18E-16
131.9126461,9.10E-16
132.2380862,9.02E-16
132.5623803,8.94E-16
132.8861014,8.86E-16
133.2092496,8.78E-16
133.5318249,8.70E-16
133.8532542,8.62E-16
134.1741105,8.55E-16
134.494394,8.47E-16
134.8141044,8.39E-16
135.1326689,8.32E-16
135.4506605,8.24E-16
135.7675062,8.17E-16
136.0843518,8.10E-16
136.4000516,8.02E-16
136.7146054,7.95E-16
137.0285863,7.88E-16
137.3419942,7.81E-16
137.6548292,7.74E-16
137.9665182,7.67E-16
138.2770613,7.61E-16
138.5870315,7.54E-16
138.8964287,7.47E-16
139.2052529,7.40E-16
139.5129313,7.34E-16
139.8194637,7.27E-16
140.1254232,7.21E-16
140.4308097,7.14E-16
140.7350503,7.08E-16
141.0387179,7.01E-16
141.3412396,6.95E-16
141.6426154,6.88E-16
141.9434183,6.82E-16
142.2436481,6.76E-16
142.5427321,6.70E-16
142.8412431,6.64E-16
143.1386082,6.58E-16
143.4348274,6.52E-16
143.7304736,6.46E-16
144.0255469,6.40E-16
144.3189013,6.34E-16
144.6122557,6.28E-16
144.9038912,6.22E-16
145.1949537,6.16E-16
145.4854433,6.11E-16
145.7742141,6.05E-16
146.0624118,5.99E-16
146.3500367,5.93E-16
146.6365156,5.88E-16
146.9218485,5.82E-16
147.2066086,5.77E-16
147.4902227,5.71E-16
147.7726909,5.66E-16
148.0540131,5.60E-16
148.3347625,5.55E-16
148.6143659,5.49E-16
148.8933963,5.44E-16
149.1707079,5.39E-16
149.4474465,5.34E-16
149.7236122,5.28E-16
149.9980589,5.23E-16
150.2719328,5.18E-16
150.5446607,5.13E-16
150.8162427,5.08E-16
151.0872517,5.03E-16
151.3565419,4.97E-16
151.6252591,4.92E-16
151.8928304,4.87E-16
152.1592557,4.82E-16
152.4251082,4.77E-16
152.6898147,4.72E-16
152.9528023,4.68E-16
153.215217,4.63E-16
153.4770587,4.58E-16
153.7371815,4.53E-16
153.9961584,4.48E-16
154.2545624,4.44E-16
154.5118204,4.39E-16
154.7673596,4.34E-16
155.0223258,4.30E-16
155.2761461,4.25E-16
155.5288205,4.20E-16
155.780922,4.16E-16
156.0313045,4.11E-16
156.2805412,4.07E-16
156.5292048,4.02E-16
156.7761497,3.98E-16
157.0225215,3.93E-16
157.2671745,3.89E-16
157.5112545,3.85E-16
157.7541886,3.80E-16
157.9954038,3.76E-16
158.2360461,3.72E-16
158.4755425,3.67E-16
158.71332,3.63E-16
158.9505245,3.59E-16
159.1865831,3.55E-16
159.4209228,3.50E-16
159.6546896,3.46E-16
159.8873105,3.42E-16
160.1182125,3.38E-16
160.3485415,3.34E-16
160.5771517,3.30E-16
160.8051889,3.26E-16
161.0315072,3.22E-16
161.2566796,3.18E-16
161.4812791,3.14E-16
161.7041596,3.10E-16
161.9258943,3.06E-16
162.1464831,3.03E-16
162.3653529,2.99E-16
162.5836499,2.95E-16
162.8008009,2.91E-16
163.016233,2.87E-16
163.2310922,2.84E-16
163.4442325,2.80E-16
163.6562269,2.76E-16
163.8670753,2.73E-16
164.0767779,2.69E-16
164.2847616,2.65E-16
164.4921723,2.62E-16
164.6978641,2.58E-16
164.9024101,2.55E-16
165.1058101,2.51E-16
165.3080642,2.48E-16
165.5085994,2.44E-16
165.7085617,2.41E-16
165.9068051,2.37E-16
166.1039026,2.34E-16
166.2992812,2.31E-16
166.4940868,2.27E-16
166.6871736,2.24E-16
166.8791145,2.21E-16
167.0699094,2.17E-16
167.2589855,2.14E-16
167.4469156,2.11E-16
167.6336999,2.08E-16
167.8193382,2.05E-16
168.0032576,2.01E-16
168.1866041,1.98E-16
168.3682318,1.95E-16
168.5481405,1.92E-16
168.7269033,1.89E-16
168.9045203,1.86E-16
169.0809913,1.83E-16
169.2563163,1.80E-16
169.4299226,1.77E-16
169.6018099,1.74E-16
169.7731243,1.71E-16
169.9427198,1.69E-16
170.1111694,1.66E-16
170.2779001,1.63E-16
170.4434849,1.60E-16
170.6079238,1.57E-16
170.7712168,1.55E-16
170.9327909,1.52E-16
171.0926461,1.49E-16
171.2519283,1.46E-16
171.4094917,1.44E-16
171.5653363,1.41E-16
171.7206078,1.39E-16
171.8735876,1.36E-16
172.0259943,1.33E-16
172.1766822,1.31E-16
172.3262242,1.28E-16
172.4740473,1.26E-16
172.6207245,1.23E-16
172.7656828,1.21E-16
172.9094952,1.19E-16
173.0521617,1.16E-16
173.1931094,1.14E-16
173.3329111,1.11E-16
173.4709939,1.09E-16
173.6079308,1.07E-16
173.7431488,1.05E-16
173.877221,1.02E-16
174.0101472,1.00E-16
174.1413545,9.78E-17
174.2714159,9.57E-17
174.3997585,9.35E-17
174.5269551,9.14E-17
174.6524329,8.93E-17
174.7767647,8.72E-17
174.8993777,8.51E-17
175.0208447,8.31E-17
175.1405929,8.11E-17
175.2591952,7.91E-17
175.3766515,7.72E-17
175.492389,7.52E-17
175.6064076,7.33E-17
175.7192803,7.14E-17
175.8304341,6.96E-17
175.940442,6.77E-17
176.049304,6.59E-17
176.1564471,6.41E-17
176.2618713,6.24E-17
176.3661496,6.06E-17
176.4687091,5.89E-17
176.5701226,5.72E-17
176.6698173,5.55E-17
176.768366,5.39E-17
176.8657688,5.23E-17
176.9608798,5.07E-17
177.0548449,4.91E-17
177.1476641,4.76E-17
177.2387643,4.60E-17
177.3287187,4.45E-17
177.4169542,4.31E-17
177.5034708,4.16E-17
177.5888416,4.02E-17
177.6730664,3.88E-17
177.7549993,3.74E-17
177.8363593,3.61E-17
177.9154275,3.48E-17
177.9933498,3.35E-17
178.0701261,3.22E-17
178.1451836,3.09E-17
178.2185222,2.97E-17
178.2907149,2.85E-17
178.3611887,2.73E-17
178.4305166,2.62E-17
178.4981256,2.50E-17
178.5645887,2.39E-17
178.6293329,2.29E-17
178.6923583,2.18E-17
178.7542377,2.08E-17
178.8143983,1.98E-17
178.8734129,1.88E-17
178.9307087,1.78E-17
178.9862856,1.69E-17
179.0407166,1.60E-17
179.0934287,1.51E-17
179.1449949,1.43E-17
179.1948423,1.34E-17
179.2429707,1.26E-17
179.2899533,1.18E-17
179.3352169,1.11E-17
179.3793347,1.04E-17
179.4217335,9.65E-18
179.4624135,8.96E-18
179.5019476,8.31E-18
179.5397629,7.67E-18
179.5758592,7.07E-18
179.6108096,6.49E-18
179.6446141,5.93E-18
179.6761268,5.40E-18
179.7070665,4.89E-18
179.7357144,4.41E-18
179.7632164,3.95E-18
179.7889995,3.52E-18
179.8136367,3.11E-18
179.836555,2.73E-18
179.8577544,2.37E-18
179.877808,2.04E-18
179.8961426,1.73E-18
179.9133313,1.45E-18
179.9282282,1.19E-18
179.9425522,9.60E-19
179.9545843,7.53E-19
179.9654705,5.72E-19
179.9752108,4.15E-19
179.9832322,2.83E-19
179.9895347,1.77E-19
179.9941184,9.51E-20
179.9975561,3.87E-20
179.999275,7.35E-21
