#0.1eV differential cross sections for O-H elastic collisions from Zhang et al. 2009,
#angle(deg),sigma(cm^2)
176.049304,4.70E-17
176.1564471,4.59E-17
176.2618713,4.48E-17
176.3661496,4.36E-17
176.4687091,4.25E-17
176.5701226,4.14E-17
176.6698173,4.03E-17
176.768366,3.92E-17
176.8657688,3.81E-17
176.9608798,3.70E-17
177.0548449,3.60E-17
177.1476641,3.49E-17
177.2387643,3.39E-17
177.3287187,3.28E-17
177.4169542,3.18E-17
177.5034708,3.08E-17
177.5888416,2.98E-17
177.6730664,2.88E-17
177.7549993,2.78E-17
177.8363593,2.69E-17
177.9154275,2.59E-17
177.9933498,2.50E-17
178.0701261,2.41E-17
178.1451836,2.32E-17
178.2185222,2.23E-17
178.2907149,2.14E-17
178.3611887,2.06E-17
178.4305166,1.97E-17
178.4981256,1.89E-17
178.5645887,1.81E-17
178.6293329,1.73E-17
178.6923583,1.65E-17
178.7542377,1.58E-17
178.8143983,1.50E-17
178.8734129,1.43E-17
178.9307087,1.36E-17
178.9862856,1.29E-17
179.0407166,1.22E-17
179.0934287,1.15E-17
179.1449949,1.09E-17
179.1948423,1.03E-17
179.2429707,9.64E-18
179.2899533,9.05E-18
179.3352169,8.47E-18
179.3793347,7.92E-18
179.4217335,7.38E-18
179.4624135,6.86E-18
179.5019476,6.36E-18
179.5397629,5.88E-18
179.5758592,5.41E-18
179.6108096,4.97E-18
179.6446141,4.54E-18
179.6761268,4.13E-18
179.7070665,3.75E-18
179.7357144,3.38E-18
179.7632164,3.03E-18
179.7889995,2.70E-18
179.8136367,2.38E-18
179.836555,2.09E-18
179.8577544,1.82E-18
179.877808,1.56E-18
179.8961426,1.33E-18
179.9133313,1.11E-18
179.9282282,9.14E-19
179.9425522,7.36E-19
179.9545843,5.78E-19
179.9654705,4.38E-19
179.9752108,3.18E-19
179.9832322,2.17E-19
179.9895347,1.35E-19
179.9941184,7.30E-20
179.9975561,2.97E-20
179.999275,5.63E-21
